date,prefecture,raw_daily,raw_weekly,pollen_harmonized_daily
2018.05.12,Kanagawa,3,5,2.6236265
2018.05.13,Kanagawa,3,6,2.7285717
2018.05.14,Kanagawa,5,6,4.5476193
2018.05.15,Kanagawa,7,6,6.3666677
2018.05.16,Kanagawa,5,6,4.5476193
2018.05.17,Kanagawa,3,6,2.7285717
2018.05.18,Kanagawa,4,6,3.6380956
2018.05.19,Kanagawa,3,6,2.7285717
2018.05.20,Kanagawa,4,7,3.8585861
2018.05.21,Kanagawa,7,7,6.7525258
2018.05.22,Kanagawa,8,7,7.7171721
2018.05.23,Kanagawa,6,7,5.787879
2018.05.24,Kanagawa,2,7,1.929293
2018.05.25,Kanagawa,4,7,3.8585861
2018.05.26,Kanagawa,2,7,1.929293
2018.05.27,Kanagawa,3,4,3.0317464
2018.05.28,Kanagawa,3,4,3.0317464
2018.05.29,Kanagawa,3,4,3.0317464
2018.05.30,Kanagawa,3,4,3.0317464
2018.05.31,Kanagawa,2,4,2.0211642
2018.06.01,Kanagawa,2,4,2.0211642
2018.06.02,Kanagawa,2,4,2.0211642
2018.06.03,Kanagawa,2,4,1.8190477
2018.06.04,Kanagawa,6,4,5.4571428
2018.06.05,Kanagawa,3,4,2.7285714
2018.06.06,Kanagawa,3,4,2.7285714
2018.06.07,Kanagawa,3,4,2.7285714
2018.06.08,Kanagawa,1,4,.90952384
2018.06.09,Kanagawa,2,4,1.8190477
2018.06.10,Kanagawa,1,2,.90952384
2018.06.11,Kanagawa,2,2,1.8190477
2018.06.12,Kanagawa,2,2,1.8190477
2018.06.13,Kanagawa,2,2,1.8190477
2018.06.14,Kanagawa,1,2,.90952384
2018.06.15,Kanagawa,1,2,.90952384
2018.06.16,Kanagawa,1,2,.90952384
2018.06.17,Kanagawa,2,2,2.0211642
2018.06.18,Kanagawa,1,2,1.0105821
2018.06.19,Kanagawa,1,2,1.0105821
2018.06.20,Kanagawa,1,2,1.0105821
2018.06.21,Kanagawa,1,2,1.0105821
2018.06.22,Kanagawa,2,2,2.0211642
2018.06.23,Kanagawa,1,2,1.0105821
2018.06.24,Kanagawa,1,2,.90952384
2018.06.25,Kanagawa,2,2,1.8190477
2018.06.26,Kanagawa,2,2,1.8190477
2018.06.27,Kanagawa,1,2,.90952384
2018.06.28,Kanagawa,1,2,.90952384
2018.06.29,Kanagawa,2,2,1.8190477
2018.06.30,Kanagawa,1,2,.90952384
2018.07.01,Kanagawa,37,1,1.4759816
2018.07.02,Kanagawa,10,1,.39891395
2018.07.03,Kanagawa,15,1,.59837091
2018.07.04,Kanagawa,20,1,.7978279
2018.07.05,Kanagawa,14,1,.55847949
2018.07.06,Kanagawa,14,1,.55847949
2018.07.07,Kanagawa,4,1,.15956558
2018.07.08,Kanagawa,23,2,1.5728608
2018.07.09,Kanagawa,28,2,1.9147871
2018.07.10,Kanagawa,33,2,2.2567134
2018.07.11,Kanagawa,5,2,.34192628
2018.07.12,Kanagawa,5,2,.34192628
2018.07.13,Kanagawa,20,2,1.3677051
2018.07.14,Kanagawa,19,2,1.2993197
2018.07.15,Kanagawa,23,1,1.0783014
2018.07.16,Kanagawa,14,1,.65635747
2018.07.17,Kanagawa,5,1,.23441337
2018.07.18,Kanagawa,25,1,1.1720669
2018.07.19,Kanagawa,15,1,.7032401
2018.07.20,Kanagawa,10,1,.46882674
2018.07.21,Kanagawa,5,1,.23441337
2018.07.22,Kanagawa,9,1,.57645875
2018.07.23,Kanagawa,10,1,.64050972
2018.07.24,Kanagawa,5,1,.32025486
2018.07.25,Kanagawa,15,1,.96076453
2018.07.26,Kanagawa,0,1,0
2018.07.27,Kanagawa,24,1,1.5372233
2018.07.28,Kanagawa,8,1,.51240778
2018.07.29,Kanagawa,14,2,.99479163
2018.07.30,Kanagawa,14,2,.99479163
2018.07.31,Kanagawa,23,2,1.6343005
2018.08.01,Kanagawa,19,2,1.3500743
2018.08.02,Kanagawa,9,2,.6395089
2018.08.03,Kanagawa,39,2,2.7712052
2018.08.04,Kanagawa,10,2,.71056545
2018.08.05,Kanagawa,36,1,1.5444744
2018.08.06,Kanagawa,14,1,.60062897
2018.08.07,Kanagawa,9,1,.38611859
2018.08.08,Kanagawa,13,1,.55772692
2018.08.09,Kanagawa,14,1,.60062897
2018.08.10,Kanagawa,15,1,.64353102
2018.08.11,Kanagawa,5,1,.21451035
2018.08.12,Kanagawa,19,2,.80752116
2018.08.13,Kanagawa,10,2,.42501116
2018.08.14,Kanagawa,20,2,.85002232
2018.08.15,Kanagawa,24,2,1.0200267
2018.08.16,Kanagawa,19,2,.80752116
2018.08.17,Kanagawa,62,2,2.6350689
2018.08.18,Kanagawa,60,2,2.5500667
2018.08.19,Kanagawa,19,2,1.1149002
2018.08.20,Kanagawa,44,2,2.5818741
2018.08.21,Kanagawa,24,2,1.408295
2018.08.22,Kanagawa,20,2,1.1735792
2018.08.23,Kanagawa,5,2,.2933948
2018.08.24,Kanagawa,19,2,1.1149002
2018.08.25,Kanagawa,24,2,1.408295
2018.08.26,Kanagawa,38,2,2.0695751
2018.08.27,Kanagawa,24,2,1.3071001
2018.08.28,Kanagawa,20,2,1.0892501
2018.08.29,Kanagawa,20,2,1.0892501
2018.08.30,Kanagawa,40,2,2.1785002
2018.08.31,Kanagawa,5,2,.27231252
2018.09.01,Kanagawa,20,2,1.0892501
2018.09.02,Kanagawa,19,2,1.0225416
2018.09.03,Kanagawa,20,2,1.0763596
2018.09.04,Kanagawa,23,2,1.2378136
2018.09.05,Kanagawa,31,2,1.6683575
2018.09.06,Kanagawa,10,2,.53817981
2018.09.07,Kanagawa,36,2,1.9374474
2018.09.08,Kanagawa,30,2,1.6145395
2018.09.09,Kanagawa,10,2,.44804132
2018.09.10,Kanagawa,25,2,1.1201032
2018.09.11,Kanagawa,36,2,1.6129487
2018.09.12,Kanagawa,37,2,1.6577529
2018.09.13,Kanagawa,46,2,2.0609901
2018.09.14,Kanagawa,20,2,.89608264
2018.09.15,Kanagawa,29,2,1.2993197
2018.09.16,Kanagawa,34,3,1.9822956
2018.09.17,Kanagawa,38,3,2.2155068
2018.09.18,Kanagawa,20,3,1.1660562
2018.09.19,Kanagawa,51,3,2.9734435
2018.09.20,Kanagawa,30,3,1.7490844
2018.09.21,Kanagawa,26,3,1.5158732
2018.09.22,Kanagawa,35,3,2.0405984
2018.09.23,Kanagawa,54,4,3.6516201
2018.09.24,Kanagawa,47,4,3.1782618
2018.09.25,Kanagawa,34,4,2.2991681
2018.09.26,Kanagawa,35,4,2.3667908
2018.09.27,Kanagawa,25,4,1.6905648
2018.09.28,Kanagawa,41,4,2.7725263
2018.09.29,Kanagawa,33,4,2.2315457
2018.09.30,Kanagawa,31,5,1.8746834
2018.10.01,Kanagawa,77,5,4.6564717
2018.10.02,Kanagawa,59,5,3.5679457
2018.10.03,Kanagawa,67,5,4.0517349
2018.10.04,Kanagawa,49,5,2.9632092
2018.10.05,Kanagawa,59,5,3.5679457
2018.10.06,Kanagawa,34,5,2.0561042
2018.10.07,Kanagawa,52,4,3.3424199
2018.10.08,Kanagawa,68,4,4.3708568
2018.10.09,Kanagawa,63,4,4.0494704
2018.10.10,Kanagawa,35,4,2.2497056
2018.10.11,Kanagawa,25,4,1.6069326
2018.10.12,Kanagawa,20,4,1.2855461
2018.10.13,Kanagawa,20,4,1.2855461
2018.10.14,Kanagawa,62,6,3.7593653
2018.10.15,Kanagawa,100,6,6.0634918
2018.10.16,Kanagawa,60,6,3.6380954
2018.10.17,Kanagawa,75,6,4.5476193
2018.10.18,Kanagawa,56,6,3.3955555
2018.10.19,Kanagawa,51,6,3.0923812
2018.10.20,Kanagawa,46,6,2.7892065
2018.10.21,Kanagawa,74,5,4.3704395
2018.10.22,Kanagawa,56,5,3.3073595
2018.10.23,Kanagawa,25,5,1.4764997
2018.10.24,Kanagawa,64,5,3.7798395
2018.10.25,Kanagawa,75,5,4.4294991
2018.10.26,Kanagawa,66,5,3.8979592
2018.10.27,Kanagawa,25,5,1.4764997
2018.10.28,Kanagawa,24,5,1.4513677
2018.10.29,Kanagawa,24,5,1.4513677
2018.10.30,Kanagawa,59,5,3.5679457
2018.10.31,Kanagawa,81,5,4.898366
2018.11.01,Kanagawa,91,5,5.5031028
2018.11.02,Kanagawa,67,5,4.0517349
2018.11.03,Kanagawa,30,5,1.8142098
2018.11.04,Kanagawa,14,2,.67017549
2018.11.05,Kanagawa,46,2,2.2020051
2018.11.06,Kanagawa,43,2,2.0583961
2018.11.07,Kanagawa,28,2,1.340351
2018.11.08,Kanagawa,14,2,.67017549
2018.11.09,Kanagawa,20,2,.95739359
2018.11.10,Kanagawa,25,2,1.1967419
2018.11.11,Kanagawa,52,3,3.3622208
2018.11.12,Kanagawa,24,3,1.5517943
2018.11.13,Kanagawa,20,3,1.2931619
2018.11.14,Kanagawa,55,3,3.556195
2018.11.15,Kanagawa,15,3,.96987146
2018.11.16,Kanagawa,20,3,1.2931619
2018.11.17,Kanagawa,25,3,1.6164525
2018.11.18,Kanagawa,43,2,2.2738097
2018.11.19,Kanagawa,19,2,1.0047066
2018.11.20,Kanagawa,20,2,1.057586
2018.11.21,Kanagawa,20,2,1.057586
2018.11.22,Kanagawa,25,2,1.3219824
2018.11.23,Kanagawa,20,2,1.057586
2018.11.24,Kanagawa,25,2,1.3219824
2018.11.25,Kanagawa,54,4,2.9321964
2018.11.26,Kanagawa,64,4,3.4751954
2018.11.27,Kanagawa,54,4,2.9321964
2018.11.28,Kanagawa,56,4,3.040796
2018.11.29,Kanagawa,35,4,1.9004976
2018.11.30,Kanagawa,31,4,1.6832978
2018.12.01,Kanagawa,41,4,2.2262971
2018.12.02,Kanagawa,20,3,1.3992676
2018.12.03,Kanagawa,31,3,2.1688645
2018.12.04,Kanagawa,5,3,.34981689
2018.12.05,Kanagawa,32,3,2.2388279
2018.12.06,Kanagawa,41,3,2.8684983
2018.12.07,Kanagawa,28,3,1.9589745
2018.12.08,Kanagawa,38,3,2.658608
2018.12.09,Kanagawa,20,2,1.1024531
2018.12.10,Kanagawa,32,2,1.7639251
2018.12.11,Kanagawa,16,2,.88196254
2018.12.12,Kanagawa,32,2,1.7639251
2018.12.13,Kanagawa,27,2,1.4883118
2018.12.14,Kanagawa,16,2,.88196254
2018.12.15,Kanagawa,22,2,1.2126985
2018.12.16,Kanagawa,25,3,1.564548
2018.12.17,Kanagawa,24,3,1.501966
2018.12.18,Kanagawa,40,3,2.5032768
2018.12.19,Kanagawa,28,3,1.7522937
2018.12.20,Kanagawa,49,3,3.0665138
2018.12.21,Kanagawa,16,3,1.0013107
2018.12.22,Kanagawa,36,3,2.252949
2018.12.23,Kanagawa,0,2,0
2018.12.24,Kanagawa,15,2,.76645267
2018.12.25,Kanagawa,33,2,1.6861957
2018.12.26,Kanagawa,59,2,3.0147135
2018.12.27,Kanagawa,27,2,1.3796148
2018.12.28,Kanagawa,17,2,.86864632
2018.12.29,Kanagawa,27,2,1.3796148
2018.12.30,Kanagawa,1,2,.90952384
2018.12.31,Kanagawa,1,2,.90952384
2019.01.01,Kanagawa,1,2,.90952384
2019.01.02,Kanagawa,2,2,1.8190477
2019.01.03,Kanagawa,0,2,0
2019.01.04,Kanagawa,2,2,1.8190477
2019.01.05,Kanagawa,3,2,2.7285714
2019.01.06,Kanagawa,3,6,3.1483519
2019.01.07,Kanagawa,3,6,3.1483519
2019.01.08,Kanagawa,4,6,4.1978025
2019.01.09,Kanagawa,4,6,4.1978025
2019.01.10,Kanagawa,6,6,6.2967038
2019.01.11,Kanagawa,4,6,4.1978025
2019.01.12,Kanagawa,2,6,2.0989013
2019.01.13,Kanagawa,2,8,2.0789115
2019.01.14,Kanagawa,5,8,5.197279
2019.01.15,Kanagawa,5,8,5.197279
2019.01.16,Kanagawa,6,8,6.2367353
2019.01.17,Kanagawa,5,8,5.197279
2019.01.18,Kanagawa,6,8,6.2367353
2019.01.19,Kanagawa,6,8,6.2367353
2019.01.20,Kanagawa,6,10,6.2012992
2019.01.21,Kanagawa,6,10,6.2012992
2019.01.22,Kanagawa,7,10,7.234849
2019.01.23,Kanagawa,7,10,7.234849
2019.01.24,Kanagawa,4,10,4.1341991
2019.01.25,Kanagawa,8,10,8.2683983
2019.01.26,Kanagawa,6,10,6.2012992
2019.01.27,Kanagawa,7,12,7.3461542
2019.01.28,Kanagawa,8,12,8.3956051
2019.01.29,Kanagawa,6,12,6.2967038
2019.01.30,Kanagawa,6,12,6.2967038
2019.01.31,Kanagawa,6,12,6.2967038
2019.02.01,Kanagawa,12,12,12.593408
2019.02.02,Kanagawa,7,12,7.3461542
2019.02.03,Kanagawa,13,18,12.821
2019.02.04,Kanagawa,16,18,15.779692
2019.02.05,Kanagawa,12,18,11.834769
2019.02.06,Kanagawa,10,18,9.8623066
2019.02.07,Kanagawa,15,18,14.793461
2019.02.08,Kanagawa,9,18,8.8760767
2019.02.09,Kanagawa,8,18,7.8898458
2019.02.10,Kanagawa,10,18,9.7448978
2019.02.11,Kanagawa,9,18,8.7704086
2019.02.12,Kanagawa,17,18,16.566326
2019.02.13,Kanagawa,11,18,10.719388
2019.02.14,Kanagawa,13,18,12.668367
2019.02.15,Kanagawa,13,18,12.668367
2019.02.16,Kanagawa,11,18,10.719388
2019.02.17,Kanagawa,15,61,14.808084
2019.02.18,Kanagawa,20,61,19.744112
2019.02.19,Kanagawa,32,61,31.59058
2019.02.20,Kanagawa,50,61,49.360279
2019.02.21,Kanagawa,65,61,64.168365
2019.02.22,Kanagawa,49,61,48.373074
2019.02.23,Kanagawa,50,61,49.360279
2019.02.24,Kanagawa,42,82,41.989277
2019.02.25,Kanagawa,63,82,62.983917
2019.02.26,Kanagawa,81,82,80.979324
2019.02.27,Kanagawa,59,82,58.98494
2019.02.28,Kanagawa,35,82,34.991066
2019.03.01,Kanagawa,32,82,31.991831
2019.03.02,Kanagawa,61,82,60.984428
2019.03.03,Kanagawa,39,84,39
2019.03.04,Kanagawa,35,84,35
2019.03.05,Kanagawa,48,84,47.999996
2019.03.06,Kanagawa,42,84,41.999996
2019.03.07,Kanagawa,34,84,34
2019.03.08,Kanagawa,84,84,83.999992
2019.03.09,Kanagawa,100,84,100
2019.03.10,Kanagawa,68,86,67.843056
2019.03.11,Kanagawa,68,86,67.843056
2019.03.12,Kanagawa,55,86,54.873058
2019.03.13,Kanagawa,65,86,64.849976
2019.03.14,Kanagawa,54,86,53.875366
2019.03.15,Kanagawa,50,86,49.884598
2019.03.16,Kanagawa,32,86,31.926142
2019.03.17,Kanagawa,36,53,35.56089
2019.03.18,Kanagawa,32,53,31.609682
2019.03.19,Kanagawa,27,53,26.67067
2019.03.20,Kanagawa,34,53,33.585289
2019.03.21,Kanagawa,30,53,29.634075
2019.03.22,Kanagawa,51,53,50.37793
2019.03.23,Kanagawa,34,53,33.585289
2019.03.24,Kanagawa,33,42,31.994926
2019.03.25,Kanagawa,39,42,37.812187
2019.03.26,Kanagawa,30,42,29.086296
2019.03.27,Kanagawa,29,42,28.116755
2019.03.28,Kanagawa,29,42,28.116755
2019.03.29,Kanagawa,19,42,18.421322
2019.03.30,Kanagawa,18,42,17.451778
2019.03.31,Kanagawa,17,26,17.327997
2019.04.01,Kanagawa,15,26,15.28941
2019.04.02,Kanagawa,15,26,15.28941
2019.04.03,Kanagawa,18,26,18.347292
2019.04.04,Kanagawa,15,26,15.28941
2019.04.05,Kanagawa,15,26,15.28941
2019.04.06,Kanagawa,21,26,21.405174
2019.04.07,Kanagawa,24,24,25.186815
2019.04.08,Kanagawa,18,24,18.890112
2019.04.09,Kanagawa,16,24,16.79121
2019.04.10,Kanagawa,9,24,9.445056
2019.04.11,Kanagawa,12,24,12.593408
2019.04.12,Kanagawa,13,24,13.642859
2019.04.13,Kanagawa,12,24,12.593408
2019.04.14,Kanagawa,12,22,12.126984
2019.04.15,Kanagawa,16,22,16.169312
2019.04.16,Kanagawa,14,22,14.148148
2019.04.17,Kanagawa,12,22,12.126984
2019.04.18,Kanagawa,13,22,13.137566
2019.04.19,Kanagawa,15,22,15.15873
2019.04.20,Kanagawa,17,22,17.179893
2019.04.21,Kanagawa,15,15,15.503247
2019.04.22,Kanagawa,14,15,14.469697
2019.04.23,Kanagawa,11,15,11.369048
2019.04.24,Kanagawa,8,15,8.2683983
2019.04.25,Kanagawa,8,15,8.2683983
2019.04.26,Kanagawa,3,15,3.1006494
2019.04.27,Kanagawa,7,15,7.2348485
2019.04.28,Kanagawa,8,10,8.8734026
2019.04.29,Kanagawa,5,10,5.5458765
2019.04.30,Kanagawa,3,10,3.3275261
2019.05.01,Kanagawa,6,10,6.6550522
2019.05.02,Kanagawa,5,10,5.5458765
2019.05.03,Kanagawa,8,10,8.8734026
2019.05.04,Kanagawa,6,10,6.6550522
2019.05.05,Kanagawa,11,12,10.349754
2019.05.06,Kanagawa,7,12,6.5862074
2019.05.07,Kanagawa,6,12,5.6453204
2019.05.08,Kanagawa,7,12,6.5862074
2019.05.09,Kanagawa,10,12,9.4088678
2019.05.10,Kanagawa,10,12,9.4088678
2019.05.11,Kanagawa,7,12,6.5862074
2019.05.12,Kanagawa,6,8,5.8996143
2019.05.13,Kanagawa,5,8,4.9163451
2019.05.14,Kanagawa,6,8,5.8996143
2019.05.15,Kanagawa,3,8,2.9498072
2019.05.16,Kanagawa,4,8,3.9330761
2019.05.17,Kanagawa,6,8,5.8996143
2019.05.18,Kanagawa,7,8,6.8828835
2019.05.19,Kanagawa,6,6,6.0634928
2019.05.20,Kanagawa,3,6,3.0317464
2019.05.21,Kanagawa,2,6,2.0211642
2019.05.22,Kanagawa,5,6,5.0529103
2019.05.23,Kanagawa,3,6,3.0317464
2019.05.24,Kanagawa,4,6,4.0423284
2019.05.25,Kanagawa,4,6,4.0423284
2019.05.26,Kanagawa,5,5,5.1677489
2019.05.27,Kanagawa,4,5,4.1341991
2019.05.28,Kanagawa,3,5,3.1006496
2019.05.29,Kanagawa,4,5,4.1341991
2019.05.30,Kanagawa,2,5,2.0670996
2019.05.31,Kanagawa,2,5,2.0670996
2019.06.01,Kanagawa,2,5,2.0670996
2019.06.02,Kanagawa,3,4,3.0317464
2019.06.03,Kanagawa,3,4,3.0317464
2019.06.04,Kanagawa,2,4,2.0211642
2019.06.05,Kanagawa,3,4,3.0317464
2019.06.06,Kanagawa,3,4,3.0317464
2019.06.07,Kanagawa,2,4,2.0211642
2019.06.08,Kanagawa,2,4,2.0211642
2019.06.09,Kanagawa,1,1,.64965987
2019.06.10,Kanagawa,1,1,.64965987
2019.06.11,Kanagawa,2,1,1.2993197
2019.06.12,Kanagawa,1,1,.64965987
2019.06.13,Kanagawa,1,1,.64965987
2019.06.14,Kanagawa,1,1,.64965987
2019.06.15,Kanagawa,0,1,0
2019.06.16,Kanagawa,1,2,1.0105821
2019.06.17,Kanagawa,2,2,2.0211642
2019.06.18,Kanagawa,2,2,2.0211642
2019.06.19,Kanagawa,2,2,2.0211642
2019.06.20,Kanagawa,1,2,1.0105821
2019.06.21,Kanagawa,1,2,1.0105821
2019.06.22,Kanagawa,0,2,0
2019.06.23,Kanagawa,1,2,1.0105821
2019.06.24,Kanagawa,0,2,0
2019.06.25,Kanagawa,3,2,3.0317464
2019.06.26,Kanagawa,2,2,2.0211642
2019.06.27,Kanagawa,1,2,1.0105821
2019.06.28,Kanagawa,1,2,1.0105821
2019.06.29,Kanagawa,1,2,1.0105821
2019.06.30,Kanagawa,0,1,0
2019.07.01,Kanagawa,0,1,0
2019.07.02,Kanagawa,0,1,0
2019.07.03,Kanagawa,2,1,1.515873
2019.07.04,Kanagawa,2,1,1.515873
2019.07.05,Kanagawa,1,1,.75793648
2019.07.06,Kanagawa,1,1,.75793648
2019.07.07,Kanagawa,35,2,1.5015724
2019.07.08,Kanagawa,48,2,2.0592992
2019.07.09,Kanagawa,27,2,1.1583558
2019.07.10,Kanagawa,38,2,1.6302786
2019.07.11,Kanagawa,38,2,1.6302786
2019.07.12,Kanagawa,16,2,.68643308
2019.07.13,Kanagawa,10,2,.4290207
2019.07.14,Kanagawa,34,1,1.2079613
2019.07.15,Kanagawa,10,1,.35528272
2019.07.16,Kanagawa,5,1,.17764136
2019.07.17,Kanagawa,17,1,.60398066
2019.07.18,Kanagawa,28,1,.99479163
2019.07.19,Kanagawa,23,1,.81715024
2019.07.20,Kanagawa,11,1,.390811
2019.07.21,Kanagawa,15,2,.82683986
2019.07.22,Kanagawa,16,2,.88196254
2019.07.23,Kanagawa,39,2,2.1497836
2019.07.24,Kanagawa,22,2,1.2126985
2019.07.25,Kanagawa,22,2,1.2126985
2019.07.26,Kanagawa,35,2,1.929293
2019.07.27,Kanagawa,16,2,.88196254
2019.07.28,Kanagawa,16,1,.62725782
2019.07.29,Kanagawa,35,1,1.3721266
2019.07.30,Kanagawa,12,1,.4704434
2019.07.31,Kanagawa,6,1,.2352217
2019.08.01,Kanagawa,35,1,1.3721266
2019.08.02,Kanagawa,6,1,.2352217
2019.08.03,Kanagawa,6,1,.2352217
2019.08.04,Kanagawa,6,1,.19489798
2019.08.05,Kanagawa,0,1,0
2019.08.06,Kanagawa,47,1,1.5267009
2019.08.07,Kanagawa,35,1,1.1369048
2019.08.08,Kanagawa,17,1,.55221093
2019.08.09,Kanagawa,12,1,.38979596
2019.08.10,Kanagawa,23,1,.74710888
2019.08.11,Kanagawa,23,1,.90952384
2019.08.12,Kanagawa,0,1,0
2019.08.13,Kanagawa,17,1,.67225671
2019.08.14,Kanagawa,5,1,.19772257
2019.08.15,Kanagawa,21,1,.8304348
2019.08.16,Kanagawa,27,1,1.0677018
2019.08.17,Kanagawa,22,1,.86997932
2019.08.18,Kanagawa,16,2,.85101646
2019.08.19,Kanagawa,16,2,.85101646
2019.08.20,Kanagawa,16,2,.85101646
2019.08.21,Kanagawa,11,2,.58507383
2019.08.22,Kanagawa,27,2,1.4360902
2019.08.23,Kanagawa,69,2,3.6700084
2019.08.24,Kanagawa,16,2,.85101646
2019.08.25,Kanagawa,43,3,2.0440516
2019.08.26,Kanagawa,43,3,2.0440516
2019.08.27,Kanagawa,43,3,2.0440516
2019.08.28,Kanagawa,49,3,2.3292682
2019.08.29,Kanagawa,50,3,2.3768044
2019.08.30,Kanagawa,43,3,2.0440516
2019.08.31,Kanagawa,16,3,.76057738
2019.09.01,Kanagawa,57,3,2.5921431
2019.09.02,Kanagawa,34,3,1.5461906
2019.09.03,Kanagawa,27,3,1.2278571
2019.09.04,Kanagawa,56,3,2.5466669
2019.09.05,Kanagawa,45,3,2.0464287
2019.09.06,Kanagawa,39,3,1.7735715
2019.09.07,Kanagawa,42,3,1.9100001
2019.09.08,Kanagawa,36,3,1.4883118
2019.09.09,Kanagawa,38,3,1.5709958
2019.09.10,Kanagawa,28,3,1.1575757
2019.09.11,Kanagawa,56,3,2.3151515
2019.09.12,Kanagawa,62,3,2.5632036
2019.09.13,Kanagawa,50,3,2.0670996
2019.09.14,Kanagawa,60,3,2.4805195
2019.09.15,Kanagawa,63,5,3.2556818
2019.09.16,Kanagawa,50,5,2.5838745
2019.09.17,Kanagawa,100,5,5.1677489
2019.09.18,Kanagawa,28,5,1.4469697
2019.09.19,Kanagawa,51,5,2.6355519
2019.09.20,Kanagawa,75,5,3.8758118
2019.09.21,Kanagawa,73,5,3.7724566
2019.09.22,Kanagawa,61,4,2.7196546
2019.09.23,Kanagawa,30,4,1.3375351
2019.09.24,Kanagawa,66,4,2.9425771
2019.09.25,Kanagawa,84,4,3.7450984
2019.09.26,Kanagawa,64,4,2.8534083
2019.09.27,Kanagawa,76,4,3.3884223
2019.09.28,Kanagawa,27,4,1.2037816
2019.09.29,Kanagawa,31,3,1.4050784
2019.09.30,Kanagawa,44,3,1.9943048
2019.10.01,Kanagawa,50,3,2.2662556
2019.10.02,Kanagawa,77,3,3.4900334
2019.10.03,Kanagawa,17,3,.77052689
2019.10.04,Kanagawa,34,3,1.5410538
2019.10.05,Kanagawa,48,3,2.1756053
2019.10.06,Kanagawa,21,2,.85650223
2019.10.07,Kanagawa,49,2,1.9985052
2019.10.08,Kanagawa,45,2,1.835362
2019.10.09,Kanagawa,39,2,1.5906471
2019.10.10,Kanagawa,39,2,1.5906471
2019.10.11,Kanagawa,26,2,1.0604314
2019.10.12,Kanagawa,4,2,.16314329
2019.10.13,Kanagawa,50,3,2.4715323
2019.10.14,Kanagawa,25,3,1.2357662
2019.10.15,Kanagawa,66,3,3.2624228
2019.10.16,Kanagawa,46,3,2.2738097
2019.10.17,Kanagawa,34,3,1.680642
2019.10.18,Kanagawa,34,3,1.680642
2019.10.19,Kanagawa,21,3,1.0380435
2019.10.20,Kanagawa,58,4,2.5986395
2019.10.21,Kanagawa,53,4,2.3746188
2019.10.22,Kanagawa,59,4,2.6434436
2019.10.23,Kanagawa,72,4,3.2258973
2019.10.24,Kanagawa,91,4,4.0771761
2019.10.25,Kanagawa,39,4,1.7473609
2019.10.26,Kanagawa,34,4,1.5233405
2019.10.27,Kanagawa,80,4,3.5407255
2019.10.28,Kanagawa,51,4,2.2572126
2019.10.29,Kanagawa,40,4,1.7703627
2019.10.30,Kanagawa,81,4,3.5849843
2019.10.31,Kanagawa,52,4,2.3014715
2019.11.01,Kanagawa,46,4,2.0359173
2019.11.02,Kanagawa,61,4,2.6998031
2019.11.03,Kanagawa,75,5,3.6992569
2019.11.04,Kanagawa,80,5,3.945874
2019.11.05,Kanagawa,80,5,3.945874
2019.11.06,Kanagawa,65,5,3.2060225
2019.11.07,Kanagawa,64,5,3.1566989
2019.11.08,Kanagawa,36,5,1.7756431
2019.11.09,Kanagawa,61,5,3.008729
2019.11.10,Kanagawa,42,4,2.280597
2019.11.11,Kanagawa,55,4,2.9864962
2019.11.12,Kanagawa,83,4,4.5068941
2019.11.13,Kanagawa,57,4,3.0950961
2019.11.14,Kanagawa,41,4,2.2262971
2019.11.15,Kanagawa,52,4,2.8235965
2019.11.16,Kanagawa,5,4,.27149966
2019.11.17,Kanagawa,32,3,1.6474395
2019.11.18,Kanagawa,55,3,2.8315363
2019.11.19,Kanagawa,46,3,2.3681941
2019.11.20,Kanagawa,35,3,1.8018868
2019.11.21,Kanagawa,53,3,2.7285717
2019.11.22,Kanagawa,23,3,1.1840971
2019.11.23,Kanagawa,21,3,1.0811322
2019.11.24,Kanagawa,10,3,.5371204
2019.11.25,Kanagawa,55,3,2.9541624
2019.11.26,Kanagawa,73,3,3.9209788
2019.11.27,Kanagawa,28,3,1.5039371
2019.11.28,Kanagawa,23,3,1.235377
2019.11.29,Kanagawa,42,3,2.2559056
2019.11.30,Kanagawa,23,3,1.235377
2019.12.01,Kanagawa,64,2,2.9698739
2019.12.02,Kanagawa,11,2,.51044708
2019.12.03,Kanagawa,17,2,.78887272
2019.12.04,Kanagawa,23,2,1.0672984
2019.12.05,Kanagawa,12,2,.55685139
2019.12.06,Kanagawa,53,2,2.4594269
2019.12.07,Kanagawa,16,2,.74246848
2019.12.08,Kanagawa,49,3,2.6847389
2019.12.09,Kanagawa,28,3,1.5341365
2019.12.10,Kanagawa,6,3,.32874355
2019.12.11,Kanagawa,56,3,3.0682731
2019.12.12,Kanagawa,22,3,1.2053931
2019.12.13,Kanagawa,50,3,2.7395296
2019.12.14,Kanagawa,38,3,2.0820425
2019.12.15,Kanagawa,21,2,.95979905
2019.12.16,Kanagawa,33,2,1.5082556
2019.12.17,Kanagawa,27,2,1.2340273
2019.12.18,Kanagawa,34,2,1.5539602
2019.12.19,Kanagawa,17,2,.7769801
2019.12.20,Kanagawa,23,2,1.0512084
2019.12.21,Kanagawa,44,2,2.0110075
2019.12.22,Kanagawa,25,3,1.4152343
2019.12.23,Kanagawa,33,3,1.8681092
2019.12.24,Kanagawa,23,3,1.3020155
2019.12.25,Kanagawa,40,3,2.2643747
