date,raw_daily,raw_weekly,symptoms_harmonized_daily
2018.05.07,45,57,47.79612
2018.05.08,42,57,44.609711
2018.05.09,41,57,43.547577
2018.05.10,43,57,45.671848
2018.05.11,48,57,50.982529
2018.05.12,41,57,43.547577
2018.05.13,41,52,42.772934
2018.05.14,42,52,43.816177
2018.05.15,49,52,51.118874
2018.05.16,40,52,41.729691
2018.05.17,42,52,43.816177
2018.05.18,38,52,39.643208
2018.05.19,35,52,36.513481
2018.05.20,48,54,50.420483
2018.05.21,43,54,45.168354
2018.05.22,52,54,54.622192
2018.05.23,41,54,43.067501
2018.05.24,37,54,38.865791
2018.05.25,37,54,38.865791
2018.05.26,38,54,39.916218
2018.05.27,44,48,46.414791
2018.05.28,41,48,43.250145
2018.05.29,37,48,39.030617
2018.05.30,33,48,34.811092
2018.05.31,32,48,33.75621
2018.06.01,37,48,39.030617
2018.06.02,38,48,40.085499
2018.06.03,42,45,44.058388
2018.06.04,40,45,41.960373
2018.06.05,36,45,37.764336
2018.06.06,34,45,35.666313
2018.06.07,34,45,35.666313
2018.06.08,34,45,35.666313
2018.06.09,27,45,28.323252
2018.06.10,32,40,32.902256
2018.06.11,32,40,32.902256
2018.06.12,35,40,35.986843
2018.06.13,31,40,31.874062
2018.06.14,33,40,33.930454
2018.06.15,27,40,27.76128
2018.06.16,34,40,34.958649
2018.06.17,35,39,36.219017
2018.06.18,31,39,32.0797
2018.06.19,34,39,35.184189
2018.06.20,31,39,32.0797
2018.06.21,30,39,31.044872
2018.06.22,30,39,31.044872
2018.06.23,26,39,26.905558
2018.06.24,31,40,33.054581
2018.06.25,37,40,39.45224
2018.06.26,30,40,31.988304
2018.06.27,29,40,30.922028
2018.06.28,32,40,34.120857
2018.06.29,28,40,29.855751
2018.06.30,29,40,30.922028
2018.07.01,52,35,31.564363
2018.07.02,53,35,32.171371
2018.07.03,53,35,32.171371
2018.07.04,53,35,32.171371
2018.07.05,43,35,26.101301
2018.07.06,41,35,24.887289
2018.07.07,37,35,22.459259
2018.07.08,49,40,29.698616
2018.07.09,55,40,33.335182
2018.07.10,53,40,32.122993
2018.07.11,53,40,32.122993
2018.07.12,58,40,35.153465
2018.07.13,55,40,33.335182
2018.07.14,57,40,34.547371
2018.07.15,47,40,28.56159
2018.07.16,62,40,37.676991
2018.07.17,57,40,34.638523
2018.07.18,61,40,37.069298
2018.07.19,51,40,30.992365
2018.07.20,51,40,30.992365
2018.07.21,50,40,30.384672
2018.07.22,54,40,32.815445
2018.07.23,56,40,34.03083
2018.07.24,59,40,35.853912
2018.07.25,56,40,34.03083
2018.07.26,58,40,35.24622
2018.07.27,50,40,30.384672
2018.07.28,46,40,27.953897
2018.07.29,45,38,27.579834
2018.07.30,49,38,30.031374
2018.07.31,55,38,33.708687
2018.08.01,52,38,31.870029
2018.08.02,54,38,33.095802
2018.08.03,49,38,30.031374
2018.08.04,53,38,32.482914
2018.08.05,55,37,33.767483
2018.08.06,57,37,34.995388
2018.08.07,51,37,31.311665
2018.08.08,53,37,32.539574
2018.08.09,53,37,32.539574
2018.08.10,36,37,22.10235
2018.08.11,42,37,25.786076
2018.08.12,47,39,28.602226
2018.08.13,57,39,34.687805
2018.08.14,45,39,27.385111
2018.08.15,47,39,28.602226
2018.08.16,51,39,31.036459
2018.08.17,55,39,33.470692
2018.08.18,67,39,40.773388
2018.08.19,69,36,41.456844
2018.08.20,51,36,30.642015
2018.08.21,50,36,30.041193
2018.08.22,54,36,32.444485
2018.08.23,40,36,24.032953
2018.08.24,39,36,23.432129
2018.08.25,42,36,25.234602
2018.08.26,58,35,34.277203
2018.08.27,49,35,28.958326
2018.08.28,44,35,26.003395
2018.08.29,45,35,26.594381
2018.08.30,44,35,26.003395
2018.08.31,53,35,31.322273
2018.09.01,48,35,28.36734
2018.09.02,52,34,31.32295
2018.09.03,43,34,25.901672
2018.09.04,44,34,26.504034
2018.09.05,50,34,30.118223
2018.09.06,47,34,28.311131
2018.09.07,37,34,22.287485
2018.09.08,52,34,31.32295
2018.09.09,60,42,36.457024
2018.09.10,50,42,30.380854
2018.09.11,54,42,32.811321
2018.09.12,64,42,38.887493
2018.09.13,57,42,34.634174
2018.09.14,60,42,36.457024
2018.09.15,53,42,32.203705
2018.09.16,56,48,34.624657
2018.09.17,65,48,40.189335
2018.09.18,59,48,36.479553
2018.09.19,71,48,43.89912
2018.09.20,71,48,43.89912
2018.09.21,65,48,40.189335
2018.09.22,60,48,37.097851
2018.09.23,58,48,35.781204
2018.09.24,66,48,40.716545
2018.09.25,65,48,40.099625
2018.09.26,63,48,38.865791
2018.09.27,66,48,40.716545
2018.09.28,63,48,38.865791
2018.09.29,67,48,41.333462
2018.09.30,57,53,34.7892
2018.10.01,73,53,44.554592
2018.10.02,85,53,51.878635
2018.10.03,78,53,47.606277
2018.10.04,76,53,46.385601
2018.10.05,65,53,39.671898
2018.10.06,66,53,40.282234
2018.10.07,62,54,38.40126
2018.10.08,75,54,46.453136
2018.10.09,75,54,46.453136
2018.10.10,75,54,46.453136
2018.10.11,64,54,39.640011
2018.10.12,74,54,45.833763
2018.10.13,77,54,47.691887
2018.10.14,95,65,58.768593
2018.10.15,89,65,55.056896
2018.10.16,94,65,58.149982
2018.10.17,78,65,48.252113
2018.10.18,86,65,53.201042
2018.10.19,77,65,47.633495
2018.10.20,86,65,53.201042
2018.10.21,90,66,55.612843
2018.10.22,97,66,59.938286
2018.10.23,95,66,58.702442
2018.10.24,80,66,49.433636
2018.10.25,85,66,52.523235
2018.10.26,86,66,53.141163
2018.10.27,82,66,50.669476
2018.10.28,89,68,55.137314
2018.10.29,100,68,61.952038
2018.10.30,88,68,54.517792
2018.10.31,86,68,53.278755
2018.11.01,96,68,59.473957
2018.11.02,85,68,52.659233
2018.11.03,88,68,54.517792
2018.11.04,96,59,59.188236
2018.11.05,85,59,52.40625
2018.11.06,71,59,43.774632
2018.11.07,78,59,48.090443
2018.11.08,77,59,47.4739
2018.11.09,77,59,47.4739
2018.11.10,67,59,41.308456
2018.11.11,80,60,49.978111
2018.11.12,85,60,53.101746
2018.11.13,87,60,54.3512
2018.11.14,74,60,46.229752
2018.11.15,76,60,47.479206
2018.11.16,74,60,46.229752
2018.11.17,77,60,48.103931
2018.11.18,75,58,46.29731
2018.11.19,80,58,49.383797
2018.11.20,73,58,45.062714
2018.11.21,78,58,48.1492
2018.11.22,73,58,45.062714
2018.11.23,78,58,48.1492
2018.11.24,84,58,51.852985
2018.11.25,91,59,55.302574
2018.11.26,90,59,54.694859
2018.11.27,83,59,50.440811
2018.11.28,71,59,43.148163
2018.11.29,81,59,49.225368
2018.11.30,76,59,46.186768
2018.12.01,67,59,40.717281
2018.12.02,71,51,43.526798
2018.12.03,81,51,49.657337
2018.12.04,73,51,44.752907
2018.12.05,68,51,41.687637
2018.12.06,64,51,39.235424
2018.12.07,54,51,33.104889
2018.12.08,68,51,41.687637
2018.12.09,74,56,45.79792
2018.12.10,81,56,50.130157
2018.12.11,75,56,46.416809
2018.12.12,69,56,42.703468
2018.12.13,83,56,51.367939
2018.12.14,73,56,45.179028
2018.12.15,66,56,40.846794
2018.12.16,84,58,51.472416
2018.12.17,82,58,50.246883
2018.12.18,79,58,48.408581
2018.12.19,82,58,50.246883
2018.12.20,79,58,48.408581
2018.12.21,71,58,43.506447
2018.12.22,68,58,41.668144
2018.12.23,59,57,36.32983
2018.12.24,64,57,39.40863
2018.12.25,85,57,52.339592
2018.12.26,89,57,54.802628
2018.12.27,75,57,46.181988
2018.12.28,77,57,47.413513
2018.12.29,84,57,51.723827
2018.12.30,49,61,51.682724
2018.12.31,39,61,41.135231
2019.01.01,50,61,52.737476
2019.01.02,48,61,50.627975
2019.01.03,44,61,46.408978
2019.01.04,49,61,51.682724
2019.01.05,54,61,56.956474
2019.01.06,45,63,46.63895
2019.01.07,53,63,54.930317
2019.01.08,57,63,59.076004
2019.01.09,51,63,52.857479
2019.01.10,51,63,52.857479
2019.01.11,50,63,51.821056
2019.01.12,43,63,44.566109
2019.01.13,42,63,44.418049
2019.01.14,48,63,50.763485
2019.01.15,48,63,50.763485
2019.01.16,56,63,59.224064
2019.01.17,49,63,51.821056
2019.01.18,49,63,51.821056
2019.01.19,51,63,53.936199
2019.01.20,48,59,50.328266
2019.01.21,46,59,48.231258
2019.01.22,47,59,49.279762
2019.01.23,51,59,53.473785
2019.01.24,47,59,49.279762
2019.01.25,44,59,46.134243
2019.01.26,41,59,42.988728
2019.01.27,41,55,41.615555
2019.01.28,50,55,50.750675
2019.01.29,44,55,44.660599
2019.01.30,49,55,49.735661
2019.01.31,41,55,41.615555
2019.02.01,40,55,40.600544
2019.02.02,47,55,47.705639
2019.02.03,46,52,47.167416
2019.02.04,43,52,44.091282
2019.02.05,39,52,39.989765
2019.02.06,46,52,47.167416
2019.02.07,40,52,41.015144
2019.02.08,42,52,43.065899
2019.02.09,36,52,36.913628
2019.02.10,41,52,42.04052
2019.02.11,41,52,42.04052
2019.02.12,44,52,45.116657
2019.02.13,43,52,44.091282
2019.02.14,43,52,44.091282
2019.02.15,41,52,42.04052
2019.02.16,39,52,39.989765
2019.02.17,45,62,47.387985
2019.02.18,41,62,43.175724
2019.02.19,43,62,45.281853
2019.02.20,47,62,49.494122
2019.02.21,58,62,61.077847
2019.02.22,48,62,50.547188
2019.02.23,57,62,60.02478
2019.02.24,56,80,57.069405
2019.02.25,63,80,64.203079
2019.02.26,81,80,82.546822
2019.02.27,67,80,68.279465
2019.02.28,53,80,54.012115
2019.03.01,56,80,57.069405
2019.03.02,76,80,77.451332
2019.03.03,67,95,67
2019.03.04,64,95,64
2019.03.05,83,95,83
2019.03.06,75,95,75
2019.03.07,68,95,68
2019.03.08,90,95,90
2019.03.09,100,95,100
2019.03.10,73,85,73.062866
2019.03.11,68,85,68.058556
2019.03.12,69,85,69.059425
2019.03.13,78,85,78.067169
2019.03.14,81,85,81.069756
2019.03.15,61,85,61.052532
2019.03.16,59,85,59.050808
2019.03.17,55,76,55.842232
2019.03.18,58,76,58.888168
2019.03.19,57,76,57.872856
2019.03.20,59,76,59.903484
2019.03.21,62,76,62.949429
2019.03.22,78,76,79.194443
2019.03.23,62,76,62.949429
2019.03.24,60,70,61.691734
2019.03.25,59,70,60.663536
2019.03.26,52,70,53.466167
2019.03.27,59,70,60.663536
2019.03.28,60,70,61.691734
2019.03.29,53,70,54.494366
2019.03.30,49,70,50.38158
2019.03.31,39,59,40.7659
2019.04.01,40,59,41.811176
2019.04.02,43,59,44.947014
2019.04.03,44,59,45.992294
2019.04.04,41,59,42.856457
2019.04.05,53,59,55.399811
2019.04.06,65,59,67.943161
2019.04.07,58,63,61.339207
2019.04.08,53,63,56.051342
2019.04.09,43,63,45.47562
2019.04.10,48,63,50.763485
2019.04.11,47,63,49.70591
2019.04.12,47,63,49.70591
2019.04.13,47,63,49.70591
2019.04.14,49,64,51.152294
2019.04.15,50,64,52.196217
2019.04.16,49,64,51.152294
2019.04.17,58,64,60.547615
2019.04.18,52,64,54.284069
2019.04.19,47,64,49.064445
2019.04.20,48,64,50.108372
2019.04.21,53,63,55.888401
2019.04.22,58,63,61.160892
2019.04.23,55,63,57.997402
2019.04.24,50,63,52.724907
2019.04.25,42,63,44.288925
2019.04.26,41,63,43.234425
2019.04.27,45,63,47.452415
2019.04.28,48,63,49.465557
2019.04.29,53,63,54.618221
2019.04.30,44,63,45.343426
2019.05.01,51,63,52.557152
2019.05.02,45,63,46.373959
2019.05.03,52,63,53.587688
2019.05.04,59,63,60.801414
2019.05.05,51,65,52.873745
2019.05.06,51,65,52.873745
2019.05.07,57,65,59.094185
2019.05.08,51,65,52.873745
2019.05.09,48,65,49.763523
2019.05.10,55,65,57.020702
2019.05.11,48,65,49.763523
2019.05.12,49,56,51.802177
2019.05.13,48,56,50.744991
2019.05.14,41,56,43.344681
2019.05.15,41,56,43.344681
2019.05.16,42,56,44.401867
2019.05.17,43,56,45.459053
2019.05.18,41,56,43.344681
2019.05.19,46,60,47.723095
2019.05.20,42,60,43.573261
2019.05.21,47,60,48.760551
2019.05.22,43,60,44.610718
2019.05.23,59,60,61.210056
2019.05.24,46,60,47.723095
2019.05.25,50,60,51.872929
2019.05.26,48,53,49.823418
2019.05.27,47,53,48.785427
2019.05.28,39,53,40.481525
2019.05.29,44,53,45.671467
2019.05.30,40,53,41.519516
2019.05.31,37,53,38.405552
2019.06.01,39,53,40.481525
2019.06.02,34,41,35.359058
2019.06.03,35,41,36.399033
2019.06.04,36,41,37.439003
2019.06.05,31,41,32.239143
2019.06.06,33,41,34.319084
2019.06.07,30,41,31.199171
2019.06.08,28,41,29.119225
2019.06.09,33,40,33.045311
2019.06.10,33,40,33.045311
2019.06.11,32,40,32.043938
2019.06.12,37,40,37.0508
2019.06.13,32,40,32.043938
2019.06.14,31,40,31.042562
2019.06.15,32,40,32.043938
2019.06.16,35,43,36.106804
2019.06.17,38,43,39.201672
2019.06.18,35,43,36.106804
2019.06.19,35,43,36.106804
2019.06.20,37,43,38.170048
2019.06.21,28,43,28.885443
2019.06.22,32,43,33.011932
2019.06.23,32,40,33.049801
2019.06.24,33,40,34.082603
2019.06.25,36,40,37.181026
2019.06.26,33,40,34.082603
2019.06.27,31,40,32.016994
2019.06.28,31,40,32.016994
2019.06.29,27,40,27.885769
2019.06.30,34,40,35.756794
2019.07.01,30,40,31.55011
2019.07.02,32,40,33.65345
2019.07.03,27,40,28.3951
2019.07.04,33,40,34.70512
2019.07.05,32,40,33.65345
2019.07.06,31,40,32.60178
2019.07.07,58,40,33.06514
2019.07.08,59,40,33.635227
2019.07.09,59,40,33.635227
2019.07.10,62,40,35.345493
2019.07.11,55,40,31.354872
2019.07.12,53,40,30.214697
2019.07.13,58,40,33.06514
2019.07.14,53,40,31.299326
2019.07.15,53,40,31.299326
2019.07.16,66,40,38.976521
2019.07.17,59,40,34.842644
2019.07.18,55,40,32.480434
2019.07.19,48,40,28.34656
2019.07.20,56,40,33.070984
2019.07.21,51,40,29.365265
2019.07.22,53,40,30.516842
2019.07.23,56,40,32.244213
2019.07.24,65,40,37.426319
2019.07.25,57,40,32.82
2019.07.26,58,40,33.39579
2019.07.27,60,40,34.547371
2019.07.28,60,39,33.938221
2019.07.29,61,39,34.50386
2019.07.30,60,39,33.938221
2019.07.31,59,39,33.372585
2019.08.01,53,39,29.978764
2019.08.02,51,39,28.84749
2019.08.03,53,39,29.978764
2019.08.04,61,37,35.218346
2019.08.05,52,37,30.022196
2019.08.06,53,37,30.599546
2019.08.07,54,37,31.176895
2019.08.08,51,37,29.444847
2019.08.09,46,37,26.558096
2019.08.10,52,37,30.022196
2019.08.11,55,38,32.005322
2019.08.12,55,38,32.005322
2019.08.13,55,38,32.005322
2019.08.14,58,38,33.751064
2019.08.15,52,38,30.259577
2019.08.16,47,38,27.350002
2019.08.17,54,38,31.423409
2019.08.18,55,35,32.696014
2019.08.19,51,35,30.318123
2019.08.20,49,35,29.129173
2019.08.21,47,35,27.940229
2019.08.22,50,35,29.723646
2019.08.23,48,35,28.534702
2019.08.24,39,35,23.184446
2019.08.25,44,35,25.776623
2019.08.26,48,35,28.119953
2019.08.27,57,35,33.392441
2019.08.28,48,35,28.119953
2019.08.29,46,35,26.948288
2019.08.30,47,35,27.534119
2019.08.31,54,35,31.634945
2019.09.01,56,39,33.356083
2019.09.02,54,39,32.164791
2019.09.03,54,39,32.164791
2019.09.04,52,39,30.973503
2019.09.05,56,39,33.356083
2019.09.06,54,39,32.164791
2019.09.07,51,39,30.377859
2019.09.08,58,38,33.220947
2019.09.09,52,38,29.784294
2019.09.10,51,38,29.211519
2019.09.11,54,38,30.929844
2019.09.12,53,38,30.357069
2019.09.13,58,38,33.220947
2019.09.14,56,38,32.075397
2019.09.15,58,45,34.867996
2019.09.16,68,45,40.879719
2019.09.17,59,45,35.469166
2019.09.18,58,45,34.867996
2019.09.19,61,45,36.671513
2019.09.20,64,45,38.475029
2019.09.21,63,45,37.873856
2019.09.22,58,46,34.444088
2019.09.23,69,46,40.976589
2019.09.24,61,46,36.225677
2019.09.25,66,46,39.194996
2019.09.26,65,46,38.601135
2019.09.27,63,46,37.413406
2019.09.28,64,46,38.007271
2019.09.29,61,43,36.305191
2019.09.30,55,43,32.734188
2019.10.01,61,43,36.305191
2019.10.02,65,43,38.685856
2019.10.03,65,43,38.685856
2019.10.04,52,43,30.948687
2019.10.05,57,43,33.924522
2019.10.06,71,45,40.790409
2019.10.07,73,45,41.939434
2019.10.08,70,45,40.215897
2019.10.09,72,45,41.364922
2019.10.10,67,45,38.492359
2019.10.11,54,45,31.023693
2019.10.12,44,45,25.278563
2019.10.13,55,52,33.067429
2019.10.14,74,52,44.490719
2019.10.15,80,52,48.098076
2019.10.16,85,52,51.104206
2019.10.17,76,52,45.693172
2019.10.18,65,52,39.079685
2019.10.19,63,52,37.877235
2019.10.20,70,54,42.098343
2019.10.21,67,54,40.294128
2019.10.22,75,54,45.10537
2019.10.23,82,54,49.315201
2019.10.24,75,54,45.10537
2019.10.25,68,54,40.895535
2019.10.26,80,54,48.112392
2019.10.27,79,59,46.592968
2019.10.28,78,59,46.003181
2019.10.29,87,59,51.311241
2019.10.30,84,59,49.541889
2019.10.31,84,59,49.541889
2019.11.01,72,59,42.464478
2019.11.02,92,59,54.260166
2019.11.03,79,65,47.306862
2019.11.04,100,65,59.882107
2019.11.05,94,65,56.289181
2019.11.06,91,65,54.492722
2019.11.07,90,65,53.893894
2019.11.08,86,65,51.498611
2019.11.09,85,65,50.899792
2019.11.10,96,59,56.325939
2019.11.11,95,59,55.739208
2019.11.12,78,59,45.764824
2019.11.13,82,59,48.11174
2019.11.14,78,59,45.764824
2019.11.15,77,59,45.178097
2019.11.16,73,59,42.831181
2019.11.17,79,56,47.259609
2019.11.18,87,56,52.045391
2019.11.19,80,56,47.85783
2019.11.20,75,56,44.866714
2019.11.21,74,56,44.268494
2019.11.22,77,56,46.06316
2019.11.23,67,56,40.080936
2019.11.24,67,52,39.489185
2019.11.25,71,52,41.846748
2019.11.26,71,52,41.846748
2019.11.27,74,52,43.614925
2019.11.28,69,52,40.667969
2019.11.29,78,52,45.972488
2019.11.30,78,52,45.972488
2019.12.01,81,54,48.432758
2019.12.02,69,54,41.257534
2019.12.03,68,54,40.659599
2019.12.04,76,54,45.443081
2019.12.05,81,54,48.432758
2019.12.06,75,54,44.845146
2019.12.07,70,54,41.855469
2019.12.08,80,51,46.797234
2019.12.09,82,51,47.967163
2019.12.10,73,51,42.702477
2019.12.11,72,51,42.117512
2019.12.12,61,51,35.682892
2019.12.13,71,51,41.532547
2019.12.14,63,51,36.852821
2019.12.15,77,53,46.530632
2019.12.16,75,53,45.322044
2019.12.17,72,53,43.509163
2019.12.18,70,53,42.300571
2019.12.19,73,53,44.113457
2019.12.20,67,53,40.48769
2019.12.21,71,53,42.904865
2019.12.22,65,51,39.033585
2019.12.23,70,51,42.036171
2019.12.24,69,51,41.435654
2019.12.25,72,51,43.237206
2019.12.26,69,51,41.435654
2019.12.27,75,51,45.038754
2019.12.28,69,51,41.435654
2019.12.29,71,50,41.715363
2019.12.30,69,50,40.540283
2019.12.31,58,50,34.077339
2020.01.01,67,50,39.3652
2020.01.02,77,50,45.240604
2020.01.03,72,50,42.302906
2020.01.04,76,50,44.653065
