date,prefecture,raw_daily,raw_weekly,sleepingdrug2_harmonized_daily
2018.07.20,Ehime,0,0,0
2018.07.21,Ehime,0,0,0
2018.07.22,Ehime,0,0,0
2018.07.23,Ehime,0,0,0
2018.07.24,Ehime,0,0,0
2018.07.25,Ehime,0,0,0
2018.07.26,Ehime,0,0,0
2018.07.27,Ehime,0,0,0
2018.07.28,Ehime,0,0,0
2018.07.29,Ehime,0,41,0
2018.07.30,Ehime,0,41,0
2018.07.31,Ehime,0,41,0
2018.08.01,Ehime,0,41,0
2018.08.02,Ehime,0,41,0
2018.08.03,Ehime,0,41,0
2018.08.04,Ehime,0,41,0
2018.08.05,Ehime,0,20,0
2018.08.06,Ehime,0,20,0
2018.08.07,Ehime,0,20,0
2018.08.08,Ehime,0,20,0
2018.08.09,Ehime,0,20,0
2018.08.10,Ehime,44,20,20.833334
2018.08.11,Ehime,0,20,0
2018.08.12,Ehime,0,0,0
2018.08.13,Ehime,0,0,0
2018.08.14,Ehime,0,0,0
2018.08.15,Ehime,0,0,0
2018.08.16,Ehime,0,0,0
2018.08.17,Ehime,0,0,0
2018.08.18,Ehime,0,0,0
2018.08.19,Ehime,0,0,0
2018.08.20,Ehime,0,0,0
2018.08.21,Ehime,0,0,0
2018.08.22,Ehime,0,0,0
2018.08.23,Ehime,0,0,0
2018.08.24,Ehime,0,0,0
2018.08.25,Ehime,0,0,0
2018.08.26,Ehime,0,21,0
2018.08.27,Ehime,0,21,0
2018.08.28,Ehime,0,21,0
2018.08.29,Ehime,0,21,0
2018.08.30,Ehime,46,21,21.875
2018.08.31,Ehime,0,21,0
2018.09.01,Ehime,0,21,0
2018.09.02,Ehime,0,39,0
2018.09.03,Ehime,0,39,0
2018.09.04,Ehime,0,39,0
2018.09.05,Ehime,0,39,0
2018.09.06,Ehime,0,39,0
2018.09.07,Ehime,0,39,0
2018.09.08,Ehime,0,39,0
2018.09.09,Ehime,0,39,0
2018.09.10,Ehime,0,39,0
2018.09.11,Ehime,0,39,0
2018.09.12,Ehime,0,39,0
2018.09.13,Ehime,0,39,0
2018.09.14,Ehime,93,39,40.625
2018.09.15,Ehime,0,39,0
2018.09.16,Ehime,45,41,42.708332
2018.09.17,Ehime,0,41,0
2018.09.18,Ehime,0,41,0
2018.09.19,Ehime,0,41,0
2018.09.20,Ehime,0,41,0
2018.09.21,Ehime,0,41,0
2018.09.22,Ehime,0,41,0
2018.09.23,Ehime,0,0,0
2018.09.24,Ehime,0,0,0
2018.09.25,Ehime,0,0,0
2018.09.26,Ehime,0,0,0
2018.09.27,Ehime,0,0,0
2018.09.28,Ehime,0,0,0
2018.09.29,Ehime,0,0,0
2018.09.30,Ehime,0,40,0
2018.10.01,Ehime,0,40,0
2018.10.02,Ehime,0,40,0
2018.10.03,Ehime,0,40,0
2018.10.04,Ehime,0,40,0
2018.10.05,Ehime,0,40,0
2018.10.06,Ehime,0,40,0
2018.10.07,Ehime,0,86,0
2018.10.08,Ehime,0,86,0
2018.10.09,Ehime,0,86,0
2018.10.10,Ehime,0,86,0
2018.10.11,Ehime,0,86,0
2018.10.12,Ehime,51,86,89.583336
2018.10.13,Ehime,0,86,0
2018.10.14,Ehime,0,66,0
2018.10.15,Ehime,100,66,68.75
2018.10.16,Ehime,0,66,0
2018.10.17,Ehime,0,66,0
2018.10.18,Ehime,0,66,0
2018.10.19,Ehime,0,66,0
2018.10.20,Ehime,0,66,0
2018.10.21,Ehime,0,22,0
2018.10.22,Ehime,0,22,0
2018.10.23,Ehime,0,22,0
2018.10.24,Ehime,0,22,0
2018.10.25,Ehime,0,22,0
2018.10.26,Ehime,0,22,0
2018.10.27,Ehime,0,22,0
2018.10.28,Ehime,0,0,0
2018.10.29,Ehime,0,0,0
2018.10.30,Ehime,0,0,0
2018.10.31,Ehime,0,0,0
2018.11.01,Ehime,0,0,0
2018.11.02,Ehime,0,0,0
2018.11.03,Ehime,0,0,0
2018.11.04,Ehime,0,21,0
2018.11.05,Ehime,0,21,0
2018.11.06,Ehime,0,21,0
2018.11.07,Ehime,0,21,0
2018.11.08,Ehime,0,21,0
2018.11.09,Ehime,0,21,0
2018.11.10,Ehime,0,21,0
2018.11.11,Ehime,0,65,0
2018.11.12,Ehime,0,65,0
2018.11.13,Ehime,0,65,0
2018.11.14,Ehime,0,65,0
2018.11.15,Ehime,0,65,0
2018.11.16,Ehime,0,65,0
2018.11.17,Ehime,48,65,67.708336
2018.11.18,Ehime,0,0,0
2018.11.19,Ehime,0,0,0
2018.11.20,Ehime,0,0,0
2018.11.21,Ehime,0,0,0
2018.11.22,Ehime,0,0,0
2018.11.23,Ehime,0,0,0
2018.11.24,Ehime,0,0,0
2018.11.25,Ehime,0,21,0
2018.11.26,Ehime,0,21,0
2018.11.27,Ehime,0,21,0
2018.11.28,Ehime,0,21,0
2018.11.29,Ehime,0,21,0
2018.11.30,Ehime,0,21,0
2018.12.01,Ehime,0,21,0
2018.12.02,Ehime,0,0,0
2018.12.03,Ehime,0,0,0
2018.12.04,Ehime,0,0,0
2018.12.05,Ehime,0,0,0
2018.12.06,Ehime,0,0,0
2018.12.07,Ehime,0,0,0
2018.12.08,Ehime,0,0,0
2018.12.09,Ehime,0,22,0
2018.12.10,Ehime,0,22,0
2018.12.11,Ehime,0,22,0
2018.12.12,Ehime,0,22,0
2018.12.13,Ehime,0,22,0
2018.12.14,Ehime,0,22,0
2018.12.15,Ehime,0,22,0
2018.12.16,Ehime,0,42,0
2018.12.17,Ehime,0,42,0
2018.12.18,Ehime,0,42,0
2018.12.19,Ehime,0,42,0
2018.12.20,Ehime,0,42,0
2018.12.21,Ehime,0,42,0
2018.12.22,Ehime,0,42,0
2018.12.23,Ehime,0,22,0
2018.12.24,Ehime,0,22,0
2018.12.25,Ehime,0,22,0
2018.12.26,Ehime,0,22,0
2018.12.27,Ehime,0,22,0
2018.12.28,Ehime,0,22,0
2018.12.29,Ehime,0,22,0
2018.12.30,Ehime,0,20,0
2018.12.31,Ehime,0,20,0
2019.01.01,Ehime,0,20,0
2019.01.02,Ehime,0,20,0
2019.01.03,Ehime,0,20,0
2019.01.04,Ehime,0,20,0
2019.01.05,Ehime,0,20,0
2019.01.06,Ehime,0,0,0
2019.01.07,Ehime,0,0,0
2019.01.08,Ehime,0,0,0
2019.01.09,Ehime,0,0,0
2019.01.10,Ehime,0,0,0
2019.01.11,Ehime,0,0,0
2019.01.12,Ehime,0,0,0
2019.01.13,Ehime,0,0,0
2019.01.14,Ehime,0,0,0
2019.01.15,Ehime,0,0,0
2019.01.16,Ehime,0,0,0
2019.01.17,Ehime,0,0,0
2019.01.18,Ehime,0,0,0
2019.01.19,Ehime,0,0,0
2019.01.20,Ehime,45,20,20.833334
2019.01.21,Ehime,0,20,0
2019.01.22,Ehime,0,20,0
2019.01.23,Ehime,0,20,0
2019.01.24,Ehime,0,20,0
2019.01.25,Ehime,0,20,0
2019.01.26,Ehime,0,20,0
2019.01.27,Ehime,0,20,0
2019.01.28,Ehime,0,20,0
2019.01.29,Ehime,0,20,0
2019.01.30,Ehime,0,20,0
2019.01.31,Ehime,0,20,0
2019.02.01,Ehime,0,20,0
2019.02.02,Ehime,0,20,0
2019.02.03,Ehime,45,20,20.833334
2019.02.04,Ehime,0,20,0
2019.02.05,Ehime,0,20,0
2019.02.06,Ehime,0,20,0
2019.02.07,Ehime,0,20,0
2019.02.08,Ehime,0,20,0
2019.02.09,Ehime,0,20,0
2019.02.10,Ehime,0,20,0
2019.02.11,Ehime,0,20,0
2019.02.12,Ehime,0,20,0
2019.02.13,Ehime,0,20,0
2019.02.14,Ehime,0,20,0
2019.02.15,Ehime,0,20,0
2019.02.16,Ehime,0,20,0
2019.02.17,Ehime,0,20,0
2019.02.18,Ehime,0,20,0
2019.02.19,Ehime,0,20,0
2019.02.20,Ehime,0,20,0
2019.02.21,Ehime,0,20,0
2019.02.22,Ehime,0,20,0
2019.02.23,Ehime,0,20,0
2019.02.24,Ehime,0,0,0
2019.02.25,Ehime,0,0,0
2019.02.26,Ehime,0,0,0
2019.02.27,Ehime,0,0,0
2019.02.28,Ehime,0,0,0
2019.03.01,Ehime,0,0,0
2019.03.02,Ehime,0,0,0
2019.03.03,Ehime,0,20,0
2019.03.04,Ehime,0,20,0
2019.03.05,Ehime,0,20,0
2019.03.06,Ehime,0,20,0
2019.03.07,Ehime,0,20,0
2019.03.08,Ehime,51,20,20.833334
2019.03.09,Ehime,0,20,0
2019.03.10,Ehime,0,41,0
2019.03.11,Ehime,0,41,0
2019.03.12,Ehime,0,41,0
2019.03.13,Ehime,0,41,0
2019.03.14,Ehime,0,41,0
2019.03.15,Ehime,0,41,0
2019.03.16,Ehime,0,41,0
2019.03.17,Ehime,0,0,0
2019.03.18,Ehime,0,0,0
2019.03.19,Ehime,0,0,0
2019.03.20,Ehime,0,0,0
2019.03.21,Ehime,0,0,0
2019.03.22,Ehime,0,0,0
2019.03.23,Ehime,0,0,0
2019.03.24,Ehime,0,20,0
2019.03.25,Ehime,0,20,0
2019.03.26,Ehime,0,20,0
2019.03.27,Ehime,0,20,0
2019.03.28,Ehime,0,20,0
2019.03.29,Ehime,0,20,0
2019.03.30,Ehime,0,20,0
2019.03.31,Ehime,0,20,0
2019.04.01,Ehime,0,20,0
2019.04.02,Ehime,0,20,0
2019.04.03,Ehime,50,20,20.833334
2019.04.04,Ehime,0,20,0
2019.04.05,Ehime,0,20,0
2019.04.06,Ehime,0,20,0
2019.04.07,Ehime,0,62,0
2019.04.08,Ehime,0,62,0
2019.04.09,Ehime,0,62,0
2019.04.10,Ehime,49,62,21.097221
2019.04.11,Ehime,51,62,21.958332
2019.04.12,Ehime,0,62,0
2019.04.13,Ehime,50,62,21.527777
2019.04.14,Ehime,0,21,0
2019.04.15,Ehime,0,21,0
2019.04.16,Ehime,0,21,0
2019.04.17,Ehime,51,21,21.875
2019.04.18,Ehime,0,21,0
2019.04.19,Ehime,0,21,0
2019.04.20,Ehime,0,21,0
2019.04.21,Ehime,0,0,0
2019.04.22,Ehime,0,0,0
2019.04.23,Ehime,0,0,0
2019.04.24,Ehime,0,0,0
2019.04.25,Ehime,0,0,0
2019.04.26,Ehime,0,0,0
2019.04.27,Ehime,0,0,0
2019.04.28,Ehime,93,37,38.541668
2019.04.29,Ehime,0,37,0
2019.04.30,Ehime,0,37,0
2019.05.01,Ehime,0,37,0
2019.05.02,Ehime,0,37,0
2019.05.03,Ehime,0,37,0
2019.05.04,Ehime,0,37,0
2019.05.05,Ehime,0,20,0
2019.05.06,Ehime,0,20,0
2019.05.07,Ehime,50,20,20.833334
2019.05.08,Ehime,0,20,0
2019.05.09,Ehime,0,20,0
2019.05.10,Ehime,0,20,0
2019.05.11,Ehime,0,20,0
2019.05.12,Ehime,0,20,0
2019.05.13,Ehime,0,20,0
2019.05.14,Ehime,0,20,0
2019.05.15,Ehime,0,20,0
2019.05.16,Ehime,0,20,0
2019.05.17,Ehime,48,20,20.833334
2019.05.18,Ehime,0,20,0
2019.05.19,Ehime,0,100,0
2019.05.20,Ehime,0,100,0
2019.05.21,Ehime,100,100,53.146259
2019.05.22,Ehime,0,100,0
2019.05.23,Ehime,0,100,0
2019.05.24,Ehime,49,100,26.041666
2019.05.25,Ehime,47,100,24.978743
2019.05.26,Ehime,0,40,0
2019.05.27,Ehime,0,40,0
2019.05.28,Ehime,0,40,0
2019.05.29,Ehime,0,40,0
2019.05.30,Ehime,49,40,41.666668
2019.05.31,Ehime,0,40,0
2019.06.01,Ehime,0,40,0
2019.06.02,Ehime,0,40,0
2019.06.03,Ehime,48,40,41.666668
2019.06.04,Ehime,0,40,0
2019.06.05,Ehime,0,40,0
2019.06.06,Ehime,0,40,0
2019.06.07,Ehime,0,40,0
2019.06.08,Ehime,0,40,0
2019.06.09,Ehime,0,20,0
2019.06.10,Ehime,0,20,0
2019.06.11,Ehime,0,20,0
2019.06.12,Ehime,0,20,0
2019.06.13,Ehime,50,20,20.833334
2019.06.14,Ehime,0,20,0
2019.06.15,Ehime,0,20,0
2019.06.16,Ehime,0,20,0
2019.06.17,Ehime,0,20,0
2019.06.18,Ehime,0,20,0
2019.06.19,Ehime,0,20,0
2019.06.20,Ehime,0,20,0
2019.06.21,Ehime,0,20,0
2019.06.22,Ehime,0,20,0
2019.06.23,Ehime,0,0,0
2019.06.24,Ehime,0,0,0
2019.06.25,Ehime,0,0,0
2019.06.26,Ehime,0,0,0
2019.06.27,Ehime,0,0,0
2019.06.28,Ehime,0,0,0
2019.06.29,Ehime,0,0,0
2019.06.30,Ehime,0,19,0
2019.07.01,Ehime,0,19,0
2019.07.02,Ehime,46,19,19.791666
2019.07.03,Ehime,0,19,0
2019.07.04,Ehime,0,19,0
2019.07.05,Ehime,0,19,0
2019.07.06,Ehime,0,19,0
2019.07.07,Ehime,0,79,0
2019.07.08,Ehime,0,79,0
2019.07.09,Ehime,0,79,0
2019.07.10,Ehime,51,79,82.291664
2019.07.11,Ehime,0,79,0
2019.07.12,Ehime,0,79,0
2019.07.13,Ehime,0,79,0
2019.07.14,Ehime,0,57,0
2019.07.15,Ehime,0,57,0
2019.07.16,Ehime,0,57,0
2019.07.17,Ehime,51,57,59.375004
2019.07.18,Ehime,0,57,0
2019.07.19,Ehime,0,57,0
2019.07.20,Ehime,0,57,0
2019.07.21,Ehime,0,0,0
2019.07.22,Ehime,0,0,0
2019.07.23,Ehime,0,0,0
2019.07.24,Ehime,0,0,0
2019.07.25,Ehime,0,0,0
2019.07.26,Ehime,0,0,0
2019.07.27,Ehime,0,0,0
2019.07.28,Ehime,0,20,0
2019.07.29,Ehime,0,20,0
2019.07.30,Ehime,0,20,0
2019.07.31,Ehime,0,20,0
2019.08.01,Ehime,0,20,0
2019.08.02,Ehime,0,20,0
2019.08.03,Ehime,0,20,0
2019.08.04,Ehime,0,57,0
2019.08.05,Ehime,0,57,0
2019.08.06,Ehime,0,57,0
2019.08.07,Ehime,0,57,0
2019.08.08,Ehime,0,57,0
2019.08.09,Ehime,49,57,59.375004
2019.08.10,Ehime,0,57,0
2019.08.11,Ehime,0,0,0
2019.08.12,Ehime,0,0,0
2019.08.13,Ehime,0,0,0
2019.08.14,Ehime,0,0,0
2019.08.15,Ehime,0,0,0
2019.08.16,Ehime,0,0,0
2019.08.17,Ehime,0,0,0
2019.08.18,Ehime,0,38,0
2019.08.19,Ehime,0,38,0
2019.08.20,Ehime,0,38,0
2019.08.21,Ehime,0,38,0
2019.08.22,Ehime,0,38,0
2019.08.23,Ehime,0,38,0
2019.08.24,Ehime,0,38,0
2019.08.25,Ehime,50,38,39.583332
2019.08.26,Ehime,0,38,0
2019.08.27,Ehime,0,38,0
2019.08.28,Ehime,0,38,0
2019.08.29,Ehime,0,38,0
2019.08.30,Ehime,0,38,0
2019.08.31,Ehime,0,38,0
2019.09.01,Ehime,0,0,0
2019.09.02,Ehime,0,0,0
2019.09.03,Ehime,0,0,0
2019.09.04,Ehime,0,0,0
2019.09.05,Ehime,0,0,0
2019.09.06,Ehime,0,0,0
2019.09.07,Ehime,0,0,0
2019.09.08,Ehime,0,20,0
2019.09.09,Ehime,0,20,0
2019.09.10,Ehime,0,20,0
2019.09.11,Ehime,0,20,0
2019.09.12,Ehime,0,20,0
2019.09.13,Ehime,0,20,0
2019.09.14,Ehime,0,20,0
2019.09.15,Ehime,0,58,0
2019.09.16,Ehime,0,58,0
2019.09.17,Ehime,0,58,0
2019.09.18,Ehime,0,58,0
2019.09.19,Ehime,52,58,60.416668
2019.09.20,Ehime,0,58,0
2019.09.21,Ehime,0,58,0
2019.09.22,Ehime,0,0,0
2019.09.23,Ehime,0,0,0
2019.09.24,Ehime,0,0,0
2019.09.25,Ehime,0,0,0
2019.09.26,Ehime,0,0,0
2019.09.27,Ehime,0,0,0
2019.09.28,Ehime,0,0,0
2019.09.29,Ehime,49,59,29.816418
2019.09.30,Ehime,0,59,0
2019.10.01,Ehime,52,59,31.641914
2019.10.02,Ehime,0,59,0
2019.10.03,Ehime,0,59,0
2019.10.04,Ehime,0,59,0
2019.10.05,Ehime,0,59,0
2019.10.06,Ehime,0,0,0
2019.10.07,Ehime,0,0,0
2019.10.08,Ehime,0,0,0
2019.10.09,Ehime,0,0,0
2019.10.10,Ehime,0,0,0
2019.10.11,Ehime,0,0,0
2019.10.12,Ehime,0,0,0
2019.10.13,Ehime,0,40,0
2019.10.14,Ehime,49,40,41.666668
2019.10.15,Ehime,0,40,0
2019.10.16,Ehime,0,40,0
2019.10.17,Ehime,0,40,0
2019.10.18,Ehime,0,40,0
2019.10.19,Ehime,0,40,0
2019.10.20,Ehime,0,0,0
2019.10.21,Ehime,0,0,0
2019.10.22,Ehime,0,0,0
2019.10.23,Ehime,0,0,0
2019.10.24,Ehime,0,0,0
2019.10.25,Ehime,0,0,0
2019.10.26,Ehime,0,0,0
2019.10.27,Ehime,0,61,0
2019.10.28,Ehime,50,61,63.541668
2019.10.29,Ehime,0,61,0
2019.10.30,Ehime,0,61,0
2019.10.31,Ehime,0,61,0
2019.11.01,Ehime,0,61,0
2019.11.02,Ehime,0,61,0
2019.11.03,Ehime,0,20,0
2019.11.04,Ehime,0,20,0
2019.11.05,Ehime,0,20,0
2019.11.06,Ehime,0,20,0
2019.11.07,Ehime,0,20,0
2019.11.08,Ehime,0,20,0
2019.11.09,Ehime,51,20,20.833334
2019.11.10,Ehime,0,40,0
2019.11.11,Ehime,0,40,0
2019.11.12,Ehime,0,40,0
2019.11.13,Ehime,0,40,0
2019.11.14,Ehime,0,40,0
2019.11.15,Ehime,0,40,0
2019.11.16,Ehime,0,40,0
2019.11.17,Ehime,0,0,0
2019.11.18,Ehime,0,0,0
2019.11.19,Ehime,0,0,0
2019.11.20,Ehime,0,0,0
2019.11.21,Ehime,0,0,0
2019.11.22,Ehime,0,0,0
2019.11.23,Ehime,0,0,0
2019.11.24,Ehime,0,39,0
2019.11.25,Ehime,0,39,0
2019.11.26,Ehime,100,39,40.625
2019.11.27,Ehime,0,39,0
2019.11.28,Ehime,0,39,0
2019.11.29,Ehime,0,39,0
2019.11.30,Ehime,0,39,0
2019.12.01,Ehime,0,40,0
2019.12.02,Ehime,51,40,20.432692
2019.12.03,Ehime,0,40,0
2019.12.04,Ehime,0,40,0
2019.12.05,Ehime,0,40,0
2019.12.06,Ehime,53,40,21.233974
2019.12.07,Ehime,0,40,0
2019.12.08,Ehime,0,0,0
2019.12.09,Ehime,0,0,0
2019.12.10,Ehime,0,0,0
2019.12.11,Ehime,0,0,0
2019.12.12,Ehime,0,0,0
2019.12.13,Ehime,0,0,0
2019.12.14,Ehime,0,0,0
2019.12.15,Ehime,0,39,0
2019.12.16,Ehime,0,39,0
2019.12.17,Ehime,0,39,0
2019.12.18,Ehime,0,39,0
2019.12.19,Ehime,49,39,19.709158
2019.12.20,Ehime,52,39,20.915842
2019.12.21,Ehime,0,39,0
2019.12.22,Ehime,0,19,0
2019.12.23,Ehime,0,19,0
2019.12.24,Ehime,0,19,0
2019.12.25,Ehime,0,19,0
2019.12.26,Ehime,0,19,0
2019.12.27,Ehime,0,19,0
2019.12.28,Ehime,0,19,0
2019.12.29,Ehime,0,35,0
2019.12.30,Ehime,89,35,36.458332
2019.12.31,Ehime,0,35,0
2020.01.01,Ehime,0,35,0
2020.01.02,Ehime,0,35,0
2020.01.03,Ehime,0,35,0
2020.01.04,Ehime,0,35,0
2015.12.27,Fukui,0,0,0
2015.12.28,Fukui,0,0,0
2015.12.29,Fukui,0,0,0
2015.12.30,Fukui,0,0,0
2015.12.31,Fukui,0,0,0
2016.01.01,Fukui,0,0,0
2016.01.02,Fukui,0,0,0
2016.01.03,Fukui,0,0,0
2016.01.04,Fukui,0,0,0
2016.01.05,Fukui,0,0,0
2016.01.06,Fukui,0,0,0
2016.01.07,Fukui,0,0,0
2016.01.08,Fukui,0,0,0
2016.01.09,Fukui,0,0,0
2016.01.10,Fukui,0,0,0
2016.01.11,Fukui,0,0,0
2016.01.12,Fukui,0,0,0
2016.01.13,Fukui,0,0,0
2016.01.14,Fukui,0,0,0
2016.01.15,Fukui,0,0,0
2016.01.16,Fukui,0,0,0
2016.01.17,Fukui,0,0,0
2016.01.18,Fukui,0,0,0
2016.01.19,Fukui,0,0,0
2016.01.20,Fukui,0,0,0
2016.01.21,Fukui,0,0,0
2016.01.22,Fukui,0,0,0
2016.01.23,Fukui,0,0,0
2016.01.24,Fukui,0,0,0
2016.01.25,Fukui,0,0,0
2016.01.26,Fukui,0,0,0
2016.01.27,Fukui,0,0,0
2016.01.28,Fukui,0,0,0
2016.01.29,Fukui,0,0,0
2016.01.30,Fukui,0,0,0
2016.01.31,Fukui,0,0,0
2016.02.01,Fukui,0,0,0
2016.02.02,Fukui,0,0,0
2016.02.03,Fukui,0,0,0
2016.02.04,Fukui,0,0,0
2016.02.05,Fukui,0,0,0
2016.02.06,Fukui,0,0,0
2016.02.07,Fukui,96,43,64.07
2016.02.08,Fukui,0,43,0
2016.02.09,Fukui,0,43,0
2016.02.10,Fukui,0,43,0
2016.02.11,Fukui,0,43,0
2016.02.12,Fukui,0,43,0
2016.02.13,Fukui,0,43,0
2016.02.14,Fukui,0,44,0
2016.02.15,Fukui,0,44,0
2016.02.16,Fukui,0,44,0
2016.02.17,Fukui,0,44,0
2016.02.18,Fukui,0,44,0
2016.02.19,Fukui,100,44,65.560005
2016.02.20,Fukui,0,44,0
2016.02.21,Fukui,0,0,0
2016.02.22,Fukui,0,0,0
2016.02.23,Fukui,0,0,0
2016.02.24,Fukui,0,0,0
2016.02.25,Fukui,0,0,0
2016.02.26,Fukui,0,0,0
2016.02.27,Fukui,0,0,0
2016.02.28,Fukui,0,0,0
2016.02.29,Fukui,0,0,0
2016.03.01,Fukui,0,0,0
2016.03.02,Fukui,0,0,0
2016.03.03,Fukui,0,0,0
2016.03.04,Fukui,0,0,0
2016.03.05,Fukui,0,0,0
2016.03.06,Fukui,0,0,0
2016.03.07,Fukui,0,0,0
2016.03.08,Fukui,0,0,0
2016.03.09,Fukui,0,0,0
2016.03.10,Fukui,0,0,0
2016.03.11,Fukui,0,0,0
2016.03.12,Fukui,0,0,0
2016.03.13,Fukui,0,0,0
2016.03.14,Fukui,0,0,0
2016.03.15,Fukui,0,0,0
2016.03.16,Fukui,0,0,0
2016.03.17,Fukui,0,0,0
2016.03.18,Fukui,0,0,0
2016.03.19,Fukui,0,0,0
2016.03.20,Fukui,0,0,0
2016.03.21,Fukui,0,0,0
2016.03.22,Fukui,0,0,0
2016.03.23,Fukui,0,0,0
2016.03.24,Fukui,0,0,0
2016.03.25,Fukui,95,0,0
2016.03.26,Fukui,0,0,0
2016.03.27,Fukui,0,41,0
2016.03.28,Fukui,0,41,0
2016.03.29,Fukui,92,41,61.089996
2016.03.30,Fukui,0,41,0
2016.03.31,Fukui,0,41,0
2016.04.01,Fukui,0,41,0
2016.04.02,Fukui,0,41,0
2016.04.03,Fukui,0,0,0
2016.04.04,Fukui,0,0,0
2016.04.05,Fukui,0,0,0
2016.04.06,Fukui,0,0,0
2016.04.07,Fukui,0,0,0
2016.04.08,Fukui,0,0,0
2016.04.09,Fukui,0,0,0
2016.04.10,Fukui,0,0,0
2016.04.11,Fukui,0,0,0
2016.04.12,Fukui,0,0,0
2016.04.13,Fukui,0,0,0
2016.04.14,Fukui,0,0,0
2016.04.15,Fukui,0,0,0
2016.04.16,Fukui,0,0,0
2016.04.17,Fukui,0,0,0
2016.04.18,Fukui,0,0,0
2016.04.19,Fukui,0,0,0
2016.04.20,Fukui,0,0,0
2016.04.21,Fukui,0,0,0
2016.04.22,Fukui,0,0,0
2016.04.23,Fukui,0,0,0
2016.04.24,Fukui,0,0,0
2016.04.25,Fukui,0,0,0
2016.04.26,Fukui,0,0,0
2016.04.27,Fukui,0,0,0
2016.04.28,Fukui,0,0,0
2016.04.29,Fukui,0,0,0
2016.04.30,Fukui,0,0,0
2016.05.01,Fukui,0,0,0
2016.05.02,Fukui,0,0,0
2016.05.03,Fukui,0,0,0
2016.05.04,Fukui,0,0,0
2016.05.05,Fukui,0,0,0
2016.05.06,Fukui,0,0,0
2016.05.07,Fukui,0,0,0
2016.05.08,Fukui,0,0,0
2016.05.09,Fukui,0,0,0
2016.05.10,Fukui,0,0,0
2016.05.11,Fukui,0,0,0
2016.05.12,Fukui,0,0,0
2016.05.13,Fukui,0,0,0
2016.05.14,Fukui,0,0,0
2016.05.15,Fukui,0,0,0
2016.05.16,Fukui,0,0,0
2016.05.17,Fukui,0,0,0
2016.05.18,Fukui,0,0,0
2016.05.19,Fukui,0,0,0
2016.05.20,Fukui,0,0,0
2016.05.21,Fukui,0,0,0
2016.05.22,Fukui,0,42,0
2016.05.23,Fukui,0,42,0
2016.05.24,Fukui,0,42,0
2016.05.25,Fukui,0,42,0
2016.05.26,Fukui,94,42,62.580002
2016.05.27,Fukui,0,42,0
2016.05.28,Fukui,0,42,0
2016.05.29,Fukui,0,0,0
2016.05.30,Fukui,0,0,0
2016.05.31,Fukui,0,0,0
2016.06.01,Fukui,0,0,0
2016.06.02,Fukui,0,0,0
2016.06.03,Fukui,0,0,0
2016.06.04,Fukui,0,0,0
2016.06.05,Fukui,0,0,0
2016.06.06,Fukui,0,0,0
2016.06.07,Fukui,0,0,0
2016.06.08,Fukui,0,0,0
2016.06.09,Fukui,0,0,0
2016.06.10,Fukui,0,0,0
2016.06.11,Fukui,0,0,0
2016.06.12,Fukui,0,0,0
2016.06.13,Fukui,0,0,0
2016.06.14,Fukui,0,0,0
2016.06.15,Fukui,0,0,0
2016.06.16,Fukui,0,0,0
2016.06.17,Fukui,0,0,0
2016.06.18,Fukui,0,0,0
2016.06.19,Fukui,0,0,0
2016.06.20,Fukui,0,0,0
2016.06.21,Fukui,0,0,0
2016.06.22,Fukui,0,0,0
2016.06.23,Fukui,0,0,0
2016.06.24,Fukui,0,0,0
2016.06.25,Fukui,0,0,0
2016.06.26,Fukui,0,42,0
2016.06.27,Fukui,0,42,0
2016.06.28,Fukui,0,42,0
2016.06.29,Fukui,0,42,0
2016.06.30,Fukui,95,42,62.580002
2016.07.01,Fukui,0,42,0
2016.07.02,Fukui,0,42,0
2016.07.03,Fukui,0,0,0
2016.07.04,Fukui,0,0,0
2016.07.05,Fukui,0,0,0
2016.07.06,Fukui,0,0,0
2016.07.07,Fukui,0,0,0
2016.07.08,Fukui,0,0,0
2016.07.09,Fukui,0,0,0
2016.07.10,Fukui,0,0,0
2016.07.11,Fukui,0,0,0
2016.07.12,Fukui,0,0,0
2016.07.13,Fukui,0,0,0
2016.07.14,Fukui,0,0,0
2016.07.15,Fukui,0,0,0
2016.07.16,Fukui,0,0,0
2016.07.17,Fukui,0,0,0
2016.07.18,Fukui,0,0,0
2016.07.19,Fukui,0,0,0
2016.07.20,Fukui,0,0,0
2016.07.21,Fukui,0,0,0
2016.07.22,Fukui,0,0,0
2016.07.23,Fukui,0,0,0
2016.07.24,Fukui,0,0,0
2016.07.25,Fukui,0,0,0
2016.07.26,Fukui,0,0,0
2016.07.27,Fukui,0,0,0
2016.07.28,Fukui,0,0,0
2016.07.29,Fukui,0,0,0
2016.07.30,Fukui,0,0,0
2016.07.31,Fukui,0,38,0
2016.08.01,Fukui,87,38,56.620003
2016.08.02,Fukui,0,38,0
2016.08.03,Fukui,0,38,0
2016.08.04,Fukui,0,38,0
2016.08.05,Fukui,0,38,0
2016.08.06,Fukui,0,38,0
2016.08.07,Fukui,99,40,59.600002
2016.08.08,Fukui,0,40,0
2016.08.09,Fukui,0,40,0
2016.08.10,Fukui,0,40,0
2016.08.11,Fukui,0,40,0
2016.08.12,Fukui,0,40,0
2016.08.13,Fukui,0,40,0
2016.08.14,Fukui,0,0,0
2016.08.15,Fukui,0,0,0
2016.08.16,Fukui,0,0,0
