date,prefecture,raw_daily,raw_weekly,medications2_harmonized_daily
2016.07.18,Kochi,0,0,0
2016.07.19,Kochi,0,0,0
2016.07.20,Kochi,0,0,0
2016.07.21,Kochi,0,0,0
2016.07.22,Kochi,0,0,0
2016.07.23,Kochi,0,0,0
2016.07.24,Kochi,0,46,0
2016.07.25,Kochi,56,46,41.012047
2016.07.26,Kochi,0,46,0
2016.07.27,Kochi,56,46,41.012047
2016.07.28,Kochi,0,46,0
2016.07.29,Kochi,0,46,0
2016.07.30,Kochi,0,46,0
2016.07.31,Kochi,0,0,0
2016.08.01,Kochi,0,0,0
2016.08.02,Kochi,0,0,0
2016.08.03,Kochi,0,0,0
2016.08.04,Kochi,0,0,0
2016.08.05,Kochi,0,0,0
2016.08.06,Kochi,0,0,0
2016.08.07,Kochi,0,0,0
2016.08.08,Kochi,0,0,0
2016.08.09,Kochi,0,0,0
2016.08.10,Kochi,0,0,0
2016.08.11,Kochi,0,0,0
2016.08.12,Kochi,0,0,0
2016.08.13,Kochi,0,0,0
2016.08.14,Kochi,0,25,0
2016.08.15,Kochi,0,25,0
2016.08.16,Kochi,0,25,0
2016.08.17,Kochi,0,25,0
2016.08.18,Kochi,0,25,0
2016.08.19,Kochi,0,25,0
2016.08.20,Kochi,0,25,0
2016.08.21,Kochi,0,0,0
2016.08.22,Kochi,0,0,0
2016.08.23,Kochi,0,0,0
2016.08.24,Kochi,0,0,0
2016.08.25,Kochi,0,0,0
2016.08.26,Kochi,0,0,0
2016.08.27,Kochi,0,0,0
2016.08.28,Kochi,0,0,0
2016.08.29,Kochi,0,0,0
2016.08.30,Kochi,0,0,0
2016.08.31,Kochi,0,0,0
2016.09.01,Kochi,0,0,0
2016.09.02,Kochi,0,0,0
2016.09.03,Kochi,0,0,0
2016.09.04,Kochi,0,0,0
2016.09.05,Kochi,0,0,0
2016.09.06,Kochi,0,0,0
2016.09.07,Kochi,0,0,0
2016.09.08,Kochi,0,0,0
2016.09.09,Kochi,0,0,0
2016.09.10,Kochi,0,0,0
2016.09.11,Kochi,0,0,0
2016.09.12,Kochi,0,0,0
2016.09.13,Kochi,0,0,0
2016.09.14,Kochi,0,0,0
2016.09.15,Kochi,0,0,0
2016.09.16,Kochi,0,0,0
2016.09.17,Kochi,0,0,0
2016.09.18,Kochi,0,0,0
2016.09.19,Kochi,0,0,0
2016.09.20,Kochi,0,0,0
2016.09.21,Kochi,0,0,0
2016.09.22,Kochi,0,0,0
2016.09.23,Kochi,0,0,0
2016.09.24,Kochi,0,0,0
2016.09.25,Kochi,0,0,0
2016.09.26,Kochi,0,0,0
2016.09.27,Kochi,0,0,0
2016.09.28,Kochi,0,0,0
2016.09.29,Kochi,0,0,0
2016.09.30,Kochi,0,0,0
2016.10.01,Kochi,0,0,0
2016.10.02,Kochi,50,23,41.012047
2016.10.03,Kochi,0,23,0
2016.10.04,Kochi,0,23,0
2016.10.05,Kochi,0,23,0
2016.10.06,Kochi,0,23,0
2016.10.07,Kochi,0,23,0
2016.10.08,Kochi,0,23,0
2016.10.09,Kochi,0,0,0
2016.10.10,Kochi,0,0,0
2016.10.11,Kochi,0,0,0
2016.10.12,Kochi,56,0,0
2016.10.13,Kochi,0,0,0
2016.10.14,Kochi,0,0,0
2016.10.15,Kochi,0,0,0
2016.10.16,Kochi,0,0,0
2016.10.17,Kochi,0,0,0
2016.10.18,Kochi,0,0,0
2016.10.19,Kochi,0,0,0
2016.10.20,Kochi,0,0,0
2016.10.21,Kochi,0,0,0
2016.10.22,Kochi,0,0,0
2016.10.23,Kochi,0,0,0
2016.10.24,Kochi,0,0,0
2016.10.25,Kochi,0,0,0
2016.10.26,Kochi,0,0,0
2016.10.27,Kochi,0,0,0
2016.10.28,Kochi,0,0,0
2016.10.29,Kochi,0,0,0
2016.10.30,Kochi,0,25,0
2016.10.31,Kochi,0,25,0
2016.11.01,Kochi,0,25,0
2016.11.02,Kochi,60,25,44.578308
2016.11.03,Kochi,0,25,0
2016.11.04,Kochi,0,25,0
2016.11.05,Kochi,0,25,0
2016.11.06,Kochi,0,0,0
2016.11.07,Kochi,0,0,0
2016.11.08,Kochi,0,0,0
2016.11.09,Kochi,0,0,0
2016.11.10,Kochi,0,0,0
2016.11.11,Kochi,0,0,0
2016.11.12,Kochi,0,0,0
2016.11.13,Kochi,0,24,0
2016.11.14,Kochi,54,24,42.795177
2016.11.15,Kochi,0,24,0
2016.11.16,Kochi,0,24,0
2016.11.17,Kochi,0,24,0
2016.11.18,Kochi,0,24,0
2016.11.19,Kochi,0,24,0
2016.11.20,Kochi,0,0,0
2016.11.21,Kochi,0,0,0
2016.11.22,Kochi,0,0,0
2016.11.23,Kochi,0,0,0
2016.11.24,Kochi,0,0,0
2016.11.25,Kochi,58,0,0
2016.11.26,Kochi,0,0,0
2016.11.27,Kochi,0,0,0
2016.11.28,Kochi,0,0,0
2016.11.29,Kochi,0,0,0
2016.11.30,Kochi,0,0,0
2016.12.01,Kochi,0,0,0
2016.12.02,Kochi,0,0,0
2016.12.03,Kochi,0,0,0
2016.12.04,Kochi,0,0,0
2016.12.05,Kochi,0,0,0
2016.12.06,Kochi,0,0,0
2016.12.07,Kochi,0,0,0
2016.12.08,Kochi,0,0,0
2016.12.09,Kochi,0,0,0
2016.12.10,Kochi,55,0,0
2016.12.11,Kochi,0,23,0
2016.12.12,Kochi,0,23,0
2016.12.13,Kochi,100,23,41.012047
2016.12.14,Kochi,0,23,0
2016.12.15,Kochi,0,23,0
2016.12.16,Kochi,0,23,0
2016.12.17,Kochi,0,23,0
2016.12.18,Kochi,0,0,0
2016.12.19,Kochi,0,0,0
2016.12.20,Kochi,0,0,0
2016.12.21,Kochi,0,0,0
2016.12.22,Kochi,0,0,0
2016.12.23,Kochi,0,0,0
2016.12.24,Kochi,0,0,0
2016.12.25,Kochi,0,0,0
2016.12.26,Kochi,0,0,0
2016.12.27,Kochi,0,0,0
2016.12.28,Kochi,0,0,0
2016.12.29,Kochi,0,0,0
2016.12.30,Kochi,0,0,0
2016.12.31,Kochi,0,0,0
2017.01.01,Kochi,0,0,0
2017.01.02,Kochi,0,0,0
2017.01.03,Kochi,0,0,0
2017.01.04,Kochi,0,0,0
2017.01.05,Kochi,0,0,0
2017.01.06,Kochi,0,0,0
2017.01.07,Kochi,0,0,0
2017.01.08,Kochi,0,0,0
2017.01.09,Kochi,0,0,0
2017.01.10,Kochi,0,0,0
2017.01.11,Kochi,0,0,0
2017.01.12,Kochi,0,0,0
2017.01.13,Kochi,0,0,0
2017.01.14,Kochi,0,0,0
2017.01.15,Kochi,0,0,0
2017.01.16,Kochi,0,0,0
2017.01.17,Kochi,0,0,0
2017.01.18,Kochi,0,0,0
2017.01.19,Kochi,0,0,0
2017.01.20,Kochi,0,0,0
2017.01.21,Kochi,0,0,0
2017.01.22,Kochi,0,42,0
2017.01.23,Kochi,0,42,0
2017.01.24,Kochi,0,42,0
2017.01.25,Kochi,0,42,0
2017.01.26,Kochi,0,42,0
2017.01.27,Kochi,0,42,0
2017.01.28,Kochi,0,42,0
2017.01.29,Kochi,0,0,0
2017.01.30,Kochi,0,0,0
2017.01.31,Kochi,0,0,0
2017.02.01,Kochi,0,0,0
2017.02.02,Kochi,0,0,0
2017.02.03,Kochi,0,0,0
2017.02.04,Kochi,0,0,0
2017.02.05,Kochi,0,41,0
2017.02.06,Kochi,0,41,0
2017.02.07,Kochi,0,41,0
2017.02.08,Kochi,0,41,0
2017.02.09,Kochi,0,41,0
2017.02.10,Kochi,0,41,0
2017.02.11,Kochi,0,41,0
2017.02.12,Kochi,0,0,0
2017.02.13,Kochi,0,0,0
2017.02.14,Kochi,0,0,0
2017.02.15,Kochi,0,0,0
2017.02.16,Kochi,0,0,0
2017.02.17,Kochi,0,0,0
2017.02.18,Kochi,0,0,0
2017.02.19,Kochi,0,20,0
2017.02.20,Kochi,0,20,0
2017.02.21,Kochi,0,20,0
2017.02.22,Kochi,0,20,0
2017.02.23,Kochi,0,20,0
2017.02.24,Kochi,0,20,0
2017.02.25,Kochi,0,20,0
2017.02.26,Kochi,0,20,0
2017.02.27,Kochi,0,20,0
2017.02.28,Kochi,0,20,0
2017.03.01,Kochi,0,20,0
2017.03.02,Kochi,0,20,0
2017.03.03,Kochi,0,20,0
2017.03.04,Kochi,0,20,0
2017.03.05,Kochi,0,39,0
2017.03.06,Kochi,0,39,0
2017.03.07,Kochi,0,39,0
2017.03.08,Kochi,0,39,0
2017.03.09,Kochi,0,39,0
2017.03.10,Kochi,0,39,0
2017.03.11,Kochi,0,39,0
2017.03.12,Kochi,0,59,0
2017.03.13,Kochi,0,59,0
2017.03.14,Kochi,0,59,0
2017.03.15,Kochi,0,59,0
2017.03.16,Kochi,96,59,51.528889
2017.03.17,Kochi,100,59,53.675926
2017.03.18,Kochi,0,59,0
2017.03.19,Kochi,0,39,0
2017.03.20,Kochi,0,39,0
2017.03.21,Kochi,0,39,0
2017.03.22,Kochi,0,39,0
2017.03.23,Kochi,0,39,0
2017.03.24,Kochi,97,39,69.54216
2017.03.25,Kochi,0,39,0
2017.03.26,Kochi,0,39,0
2017.03.27,Kochi,92,39,69.54216
2017.03.28,Kochi,0,39,0
2017.03.29,Kochi,0,39,0
2017.03.30,Kochi,0,39,0
2017.03.31,Kochi,0,39,0
2017.04.01,Kochi,0,39,0
2017.04.02,Kochi,0,0,0
2017.04.03,Kochi,0,0,0
2017.04.04,Kochi,84,0,0
2017.04.05,Kochi,0,0,0
2017.04.06,Kochi,0,0,0
2017.04.07,Kochi,0,0,0
2017.04.08,Kochi,0,0,0
2017.04.09,Kochi,0,0,0
2017.04.10,Kochi,0,0,0
2017.04.11,Kochi,0,0,0
2017.04.12,Kochi,0,0,0
2017.04.13,Kochi,0,0,0
2017.04.14,Kochi,0,0,0
2017.04.15,Kochi,0,0,0
2017.04.16,Kochi,0,20,0
2017.04.17,Kochi,0,20,0
2017.04.18,Kochi,0,20,0
2017.04.19,Kochi,0,20,0
2017.04.20,Kochi,0,20,0
2017.04.21,Kochi,93,20,35.662647
2017.04.22,Kochi,0,20,0
2017.04.23,Kochi,0,0,0
2017.04.24,Kochi,0,0,0
2017.04.25,Kochi,0,0,0
2017.04.26,Kochi,86,0,0
2017.04.27,Kochi,0,0,0
2017.04.28,Kochi,0,0,0
2017.04.29,Kochi,0,0,0
2017.04.30,Kochi,0,0,0
2017.05.01,Kochi,0,0,0
2017.05.02,Kochi,0,0,0
2017.05.03,Kochi,0,0,0
2017.05.04,Kochi,0,0,0
2017.05.05,Kochi,0,0,0
2017.05.06,Kochi,0,0,0
2017.05.07,Kochi,0,19,0
2017.05.08,Kochi,0,19,0
2017.05.09,Kochi,0,19,0
2017.05.10,Kochi,90,19,33.879517
2017.05.11,Kochi,0,19,0
2017.05.12,Kochi,0,19,0
2017.05.13,Kochi,0,19,0
2017.05.14,Kochi,0,0,0
2017.05.15,Kochi,0,0,0
2017.05.16,Kochi,0,0,0
2017.05.17,Kochi,0,0,0
2017.05.18,Kochi,0,0,0
2017.05.19,Kochi,0,0,0
2017.05.20,Kochi,0,0,0
2017.05.21,Kochi,0,0,0
2017.05.22,Kochi,0,0,0
2017.05.23,Kochi,0,0,0
2017.05.24,Kochi,0,0,0
2017.05.25,Kochi,0,0,0
2017.05.26,Kochi,0,0,0
2017.05.27,Kochi,0,0,0
2017.05.28,Kochi,0,0,0
2017.05.29,Kochi,0,0,0
2017.05.30,Kochi,0,0,0
2017.05.31,Kochi,0,0,0
2017.06.01,Kochi,0,0,0
2017.06.02,Kochi,0,0,0
2017.06.03,Kochi,0,0,0
2017.06.04,Kochi,0,20,0
2017.06.05,Kochi,0,20,0
2017.06.06,Kochi,0,20,0
2017.06.07,Kochi,0,20,0
2017.06.08,Kochi,0,20,0
2017.06.09,Kochi,90,20,35.662647
2017.06.10,Kochi,0,20,0
2017.06.11,Kochi,0,0,0
2017.06.12,Kochi,0,0,0
2017.06.13,Kochi,0,0,0
2017.06.14,Kochi,0,0,0
2017.06.15,Kochi,0,0,0
2017.06.16,Kochi,0,0,0
2017.06.17,Kochi,0,0,0
2017.06.18,Kochi,0,0,0
2017.06.19,Kochi,0,0,0
2017.06.20,Kochi,0,0,0
2017.06.21,Kochi,0,0,0
2017.06.22,Kochi,0,0,0
2017.06.23,Kochi,0,0,0
2017.06.24,Kochi,0,0,0
2017.06.25,Kochi,0,0,0
2017.06.26,Kochi,0,0,0
2017.06.27,Kochi,0,0,0
2017.06.28,Kochi,0,0,0
2017.06.29,Kochi,0,0,0
2017.06.30,Kochi,0,0,0
2017.07.01,Kochi,0,0,0
2017.07.02,Kochi,0,0,0
2017.07.03,Kochi,0,0,0
2017.07.04,Kochi,0,0,0
2017.07.05,Kochi,0,0,0
2017.07.06,Kochi,0,0,0
2017.07.07,Kochi,0,0,0
2017.07.08,Kochi,0,0,0
2017.07.09,Kochi,0,0,0
2017.07.10,Kochi,0,0,0
2017.07.11,Kochi,0,0,0
2017.07.12,Kochi,0,0,0
2017.07.13,Kochi,0,0,0
2017.07.14,Kochi,0,0,0
2017.07.15,Kochi,0,0,0
2017.07.16,Kochi,0,19,0
2017.07.17,Kochi,0,19,0
2017.07.18,Kochi,0,19,0
2017.07.19,Kochi,0,19,0
2017.07.20,Kochi,0,19,0
2017.07.21,Kochi,95,19,33.879517
2017.07.22,Kochi,0,19,0
2017.07.23,Kochi,0,37,0
2017.07.24,Kochi,0,37,0
2017.07.25,Kochi,0,37,0
2017.07.26,Kochi,0,37,0
2017.07.27,Kochi,0,37,0
2017.07.28,Kochi,95,37,65.975899
2017.07.29,Kochi,0,37,0
2017.07.30,Kochi,0,0,0
2017.07.31,Kochi,0,0,0
2017.08.01,Kochi,0,0,0
2017.08.02,Kochi,0,0,0
2017.08.03,Kochi,0,0,0
2017.08.04,Kochi,0,0,0
2017.08.05,Kochi,0,0,0
2017.08.06,Kochi,0,16,0
2017.08.07,Kochi,0,16,0
2017.08.08,Kochi,0,16,0
2017.08.09,Kochi,0,16,0
2017.08.10,Kochi,88,16,28.530119
2017.08.11,Kochi,0,16,0
2017.08.12,Kochi,0,16,0
2017.08.13,Kochi,0,0,0
2017.08.14,Kochi,0,0,0
2017.08.15,Kochi,0,0,0
2017.08.16,Kochi,0,0,0
2017.08.17,Kochi,0,0,0
2017.08.18,Kochi,0,0,0
2017.08.19,Kochi,0,0,0
2017.08.20,Kochi,0,18,0
2017.08.21,Kochi,0,18,0
2017.08.22,Kochi,0,18,0
2017.08.23,Kochi,0,18,0
2017.08.24,Kochi,0,18,0
2017.08.25,Kochi,89,18,32.096382
2017.08.26,Kochi,0,18,0
2017.08.27,Kochi,0,0,0
2017.08.28,Kochi,0,0,0
2017.08.29,Kochi,0,0,0
2017.08.30,Kochi,0,0,0
2017.08.31,Kochi,0,0,0
2017.09.01,Kochi,0,0,0
2017.09.02,Kochi,0,0,0
2017.09.03,Kochi,0,0,0
2017.09.04,Kochi,0,0,0
2017.09.05,Kochi,0,0,0
2017.09.06,Kochi,0,0,0
2017.09.07,Kochi,0,0,0
2017.09.08,Kochi,0,0,0
2017.09.09,Kochi,0,0,0
2017.09.10,Kochi,0,0,0
2017.09.11,Kochi,0,0,0
2017.09.12,Kochi,0,0,0
2017.09.13,Kochi,0,0,0
2017.09.14,Kochi,0,0,0
2017.09.15,Kochi,0,0,0
2017.09.16,Kochi,0,0,0
2017.09.17,Kochi,0,0,0
2017.09.18,Kochi,0,0,0
2017.09.19,Kochi,0,0,0
2017.09.20,Kochi,0,0,0
2017.09.21,Kochi,0,0,0
2017.09.22,Kochi,0,0,0
2017.09.23,Kochi,0,0,0
2017.09.24,Kochi,0,0,0
2017.09.25,Kochi,0,0,0
2017.09.26,Kochi,0,0,0
2017.09.27,Kochi,0,0,0
2017.09.28,Kochi,0,0,0
2017.09.29,Kochi,0,0,0
2017.09.30,Kochi,0,0,0
2017.10.01,Kochi,0,19,0
2017.10.02,Kochi,0,19,0
2017.10.03,Kochi,0,19,0
2017.10.04,Kochi,0,19,0
2017.10.05,Kochi,0,19,0
2017.10.06,Kochi,0,19,0
2017.10.07,Kochi,0,19,0
2017.10.08,Kochi,0,0,0
2017.10.09,Kochi,0,0,0
2017.10.10,Kochi,0,0,0
2017.10.11,Kochi,0,0,0
2017.10.12,Kochi,0,0,0
2017.10.13,Kochi,0,0,0
2017.10.14,Kochi,0,0,0
2017.10.15,Kochi,0,0,0
2017.10.16,Kochi,0,0,0
2017.10.17,Kochi,0,0,0
2017.10.18,Kochi,0,0,0
2017.10.19,Kochi,0,0,0
2017.10.20,Kochi,0,0,0
2017.10.21,Kochi,0,0,0
2017.10.22,Kochi,0,0,0
2017.10.23,Kochi,0,0,0
2017.10.24,Kochi,0,0,0
2017.10.25,Kochi,0,0,0
2017.10.26,Kochi,0,0,0
2017.10.27,Kochi,0,0,0
2017.10.28,Kochi,0,0,0
2017.10.29,Kochi,0,38,0
2017.10.30,Kochi,100,38,34.221733
2017.10.31,Kochi,0,38,0
2017.11.01,Kochi,98,38,33.5373
2017.11.02,Kochi,0,38,0
2017.11.03,Kochi,0,38,0
2017.11.04,Kochi,0,38,0
2017.11.05,Kochi,0,0,0
2017.11.06,Kochi,0,0,0
2017.11.07,Kochi,91,0,0
2017.11.08,Kochi,0,0,0
2017.11.09,Kochi,0,0,0
2017.11.10,Kochi,0,0,0
2017.11.11,Kochi,0,0,0
2017.11.12,Kochi,0,0,0
2017.11.13,Kochi,0,0,0
2017.11.14,Kochi,0,0,0
2017.11.15,Kochi,0,0,0
2017.11.16,Kochi,0,0,0
2017.11.17,Kochi,94,0,0
2017.11.18,Kochi,0,0,0
2017.11.19,Kochi,0,0,0
2017.11.20,Kochi,0,0,0
2017.11.21,Kochi,0,0,0
2017.11.22,Kochi,0,0,0
2017.11.23,Kochi,0,0,0
2017.11.24,Kochi,0,0,0
2017.11.25,Kochi,0,0,0
2017.11.26,Kochi,0,18,0
2017.11.27,Kochi,94,18,32.096382
2017.11.28,Kochi,0,18,0
2017.11.29,Kochi,0,18,0
2017.11.30,Kochi,0,18,0
2017.12.01,Kochi,0,18,0
2017.12.02,Kochi,0,18,0
2017.12.03,Kochi,0,0,0
2017.12.04,Kochi,0,0,0
2017.12.05,Kochi,0,0,0
2017.12.06,Kochi,0,0,0
2017.12.07,Kochi,0,0,0
2017.12.08,Kochi,0,0,0
2017.12.09,Kochi,0,0,0
2017.12.10,Kochi,0,0,0
2017.12.11,Kochi,0,0,0
2017.12.12,Kochi,0,0,0
2017.12.13,Kochi,0,0,0
2017.12.14,Kochi,0,0,0
2017.12.15,Kochi,0,0,0
2017.12.16,Kochi,0,0,0
2017.12.17,Kochi,0,0,0
2017.12.18,Kochi,0,0,0
2017.12.19,Kochi,0,0,0
2017.12.20,Kochi,0,0,0
2017.12.21,Kochi,0,0,0
2017.12.22,Kochi,0,0,0
2017.12.23,Kochi,0,0,0
2017.12.24,Kochi,0,18,0
2017.12.25,Kochi,0,18,0
2017.12.26,Kochi,0,18,0
2017.12.27,Kochi,0,18,0
2017.12.28,Kochi,0,18,0
2017.12.29,Kochi,0,18,0
2017.12.30,Kochi,88,18,32.096386
2017.12.31,Kochi,0,0,0
2018.01.01,Kochi,0,0,0
2018.01.02,Kochi,0,0,0
2018.01.03,Kochi,0,0,0
2018.01.04,Kochi,47,0,0
2018.01.05,Kochi,46,0,0
2018.01.06,Kochi,0,0,0
2018.01.07,Kochi,0,17,0
2018.01.08,Kochi,0,17,0
2018.01.09,Kochi,0,17,0
2018.01.10,Kochi,50,17,30.313253
2018.01.11,Kochi,0,17,0
2018.01.12,Kochi,0,17,0
2018.01.13,Kochi,0,17,0
2018.01.14,Kochi,0,0,0
2018.01.15,Kochi,0,0,0
2018.01.16,Kochi,0,0,0
2018.01.17,Kochi,0,0,0
2018.01.18,Kochi,0,0,0
2018.01.19,Kochi,0,0,0
2018.01.20,Kochi,0,0,0
2018.01.21,Kochi,0,17,0
2018.01.22,Kochi,0,17,0
2018.01.23,Kochi,0,17,0
2018.01.24,Kochi,0,17,0
2018.01.25,Kochi,51,17,30.313253
2018.01.26,Kochi,0,17,0
2018.01.27,Kochi,0,17,0
2018.01.28,Kochi,0,17,0
2018.01.29,Kochi,0,17,0
2018.01.30,Kochi,0,17,0
2018.01.31,Kochi,0,17,0
2018.02.01,Kochi,0,17,0
2018.02.02,Kochi,0,17,0
2018.02.03,Kochi,0,17,0
2018.02.04,Kochi,0,0,0
2018.02.05,Kochi,0,0,0
2018.02.06,Kochi,0,0,0
2018.02.07,Kochi,0,0,0
2018.02.08,Kochi,0,0,0
2018.02.09,Kochi,0,0,0
2018.02.10,Kochi,0,0,0
2018.02.11,Kochi,0,0,0
2018.02.12,Kochi,0,0,0
2018.02.13,Kochi,0,0,0
2018.02.14,Kochi,0,0,0
2018.02.15,Kochi,0,0,0
2018.02.16,Kochi,0,0,0
2018.02.17,Kochi,0,0,0
2018.02.18,Kochi,0,49,0
2018.02.19,Kochi,0,49,0
2018.02.20,Kochi,0,49,0
2018.02.21,Kochi,0,49,0
2018.02.22,Kochi,100,49,58.639923
2018.02.23,Kochi,0,49,0
2018.02.24,Kochi,49,49,28.733564
2018.02.25,Kochi,0,100,0
2018.02.26,Kochi,50,100,90.05719
2018.02.27,Kochi,49,100,88.256042
2018.02.28,Kochi,0,100,0
2018.03.01,Kochi,0,100,0
2018.03.02,Kochi,0,100,0
2018.03.03,Kochi,0,100,0
2018.03.04,Kochi,46,65,37.546238
2018.03.05,Kochi,0,65,0
2018.03.06,Kochi,49,65,39.994904
2018.03.07,Kochi,0,65,0
2018.03.08,Kochi,47,65,38.362461
2018.03.09,Kochi,0,65,0
2018.03.10,Kochi,0,65,0
2018.03.11,Kochi,0,17,0
2018.03.12,Kochi,0,17,0
2018.03.13,Kochi,0,17,0
2018.03.14,Kochi,49,17,30.313251
2018.03.15,Kochi,0,17,0
2018.03.16,Kochi,0,17,0
2018.03.17,Kochi,0,17,0
2018.03.18,Kochi,49,65,59.78186
2018.03.19,Kochi,0,65,0
2018.03.20,Kochi,46,65,56.12175
2018.03.21,Kochi,0,65,0
2018.03.22,Kochi,0,65,0
2018.03.23,Kochi,0,65,0
2018.03.24,Kochi,0,65,0
2018.03.25,Kochi,0,0,0
2018.03.26,Kochi,0,0,0
2018.03.27,Kochi,0,0,0
2018.03.28,Kochi,0,0,0
2018.03.29,Kochi,0,0,0
2018.03.30,Kochi,0,0,0
2018.03.31,Kochi,0,0,0
2018.04.01,Kochi,48,67,24.506643
2018.04.02,Kochi,0,67,0
2018.04.03,Kochi,93,67,47.481617
2018.04.04,Kochi,47,67,23.996086
2018.04.05,Kochi,46,67,23.485531
2018.04.06,Kochi,0,67,0
2018.04.07,Kochi,0,67,0
2018.04.08,Kochi,47,70,23.847584
2018.04.09,Kochi,48,70,24.354979
2018.04.10,Kochi,51,70,25.877165
2018.04.11,Kochi,0,70,0
2018.04.12,Kochi,50,70,25.36977
2018.04.13,Kochi,50,70,25.36977
2018.04.14,Kochi,0,70,0
2018.04.15,Kochi,45,0,0
2018.04.16,Kochi,0,0,0
2018.04.17,Kochi,0,0,0
2018.04.18,Kochi,0,0,0
2018.04.19,Kochi,0,0,0
2018.04.20,Kochi,0,0,0
2018.04.21,Kochi,0,0,0
2018.04.22,Kochi,0,17,0
2018.04.23,Kochi,0,17,0
2018.04.24,Kochi,0,17,0
2018.04.25,Kochi,46,17,30.313251
2018.04.26,Kochi,0,17,0
2018.04.27,Kochi,0,17,0
2018.04.28,Kochi,0,17,0
2018.04.29,Kochi,0,0,0
2018.04.30,Kochi,0,0,0
2018.05.01,Kochi,0,0,0
2018.05.02,Kochi,0,0,0
2018.05.03,Kochi,0,0,0
2018.05.04,Kochi,0,0,0
2018.05.05,Kochi,0,0,0
2018.05.06,Kochi,0,17,0
2018.05.07,Kochi,0,17,0
2018.05.08,Kochi,0,17,0
2018.05.09,Kochi,0,17,0
2018.05.10,Kochi,0,17,0
2018.05.11,Kochi,48,17,30.313251
2018.05.12,Kochi,0,17,0
2018.05.13,Kochi,0,33,0
2018.05.14,Kochi,0,33,0
2018.05.15,Kochi,0,33,0
2018.05.16,Kochi,0,33,0
2018.05.17,Kochi,0,33,0
2018.05.18,Kochi,91,33,58.843365
2018.05.19,Kochi,0,33,0
2018.05.20,Kochi,0,0,0
2018.05.21,Kochi,0,0,0
2018.05.22,Kochi,0,0,0
2018.05.23,Kochi,0,0,0
2018.05.24,Kochi,0,0,0
2018.05.25,Kochi,0,0,0
2018.05.26,Kochi,0,0,0
2018.05.27,Kochi,0,0,0
2018.05.28,Kochi,0,0,0
2018.05.29,Kochi,0,0,0
2018.05.30,Kochi,0,0,0
2018.05.31,Kochi,0,0,0
2018.06.01,Kochi,0,0,0
2018.06.02,Kochi,0,0,0
2018.06.03,Kochi,0,33,0
2018.06.04,Kochi,0,33,0
2018.06.05,Kochi,46,33,29.744999
2018.06.06,Kochi,45,33,29.098368
2018.06.07,Kochi,0,33,0
2018.06.08,Kochi,0,33,0
2018.06.09,Kochi,0,33,0
2018.06.10,Kochi,0,32,0
2018.06.11,Kochi,0,32,0
2018.06.12,Kochi,0,32,0
2018.06.13,Kochi,43,32,27.881706
2018.06.14,Kochi,45,32,29.17853
2018.06.15,Kochi,0,32,0
2018.06.16,Kochi,0,32,0
2018.06.17,Kochi,0,0,0
2018.06.18,Kochi,0,0,0
2018.06.19,Kochi,0,0,0
2018.06.20,Kochi,0,0,0
2018.06.21,Kochi,0,0,0
2018.06.22,Kochi,0,0,0
2018.06.23,Kochi,0,0,0
2018.06.24,Kochi,0,17,0
2018.06.25,Kochi,0,17,0
2018.06.26,Kochi,0,17,0
2018.06.27,Kochi,0,17,0
2018.06.28,Kochi,44,17,30.313251
2018.06.29,Kochi,0,17,0
2018.06.30,Kochi,0,17,0
2018.07.01,Kochi,0,14,0
2018.07.02,Kochi,43,14,24.963856
2018.07.03,Kochi,0,14,0
2018.07.04,Kochi,0,14,0
2018.07.05,Kochi,0,14,0
2018.07.06,Kochi,0,14,0
2018.07.07,Kochi,0,14,0
2018.07.08,Kochi,40,16,28.530119
2018.07.09,Kochi,0,16,0
2018.07.10,Kochi,0,16,0
2018.07.11,Kochi,0,16,0
2018.07.12,Kochi,0,16,0
2018.07.13,Kochi,0,16,0
2018.07.14,Kochi,0,16,0
2018.07.15,Kochi,0,17,0
2018.07.16,Kochi,0,17,0
2018.07.17,Kochi,50,17,30.313253
2018.07.18,Kochi,0,17,0
2018.07.19,Kochi,0,17,0
2018.07.20,Kochi,0,17,0
2018.07.21,Kochi,0,17,0
2018.07.22,Kochi,0,0,0
2018.07.23,Kochi,0,0,0
2018.07.24,Kochi,0,0,0
2018.07.25,Kochi,0,0,0
2018.07.26,Kochi,0,0,0
2018.07.27,Kochi,0,0,0
2018.07.28,Kochi,0,0,0
2018.07.29,Kochi,0,0,0
2018.07.30,Kochi,0,0,0
2018.07.31,Kochi,0,0,0
2018.08.01,Kochi,0,0,0
2018.08.02,Kochi,0,0,0
2018.08.03,Kochi,0,0,0
2018.08.04,Kochi,0,0,0
2018.08.05,Kochi,0,0,0
2018.08.06,Kochi,0,0,0
2018.08.07,Kochi,0,0,0
2018.08.08,Kochi,0,0,0
2018.08.09,Kochi,0,0,0
2018.08.10,Kochi,0,0,0
2018.08.11,Kochi,0,0,0
2018.08.12,Kochi,0,0,0
2018.08.13,Kochi,0,0,0
2018.08.14,Kochi,0,0,0
2018.08.15,Kochi,0,0,0
2018.08.16,Kochi,0,0,0
2018.08.17,Kochi,0,0,0
2018.08.18,Kochi,0,0,0
2018.08.19,Kochi,0,0,0
2018.08.20,Kochi,0,0,0
2018.08.21,Kochi,0,0,0
2018.08.22,Kochi,0,0,0
2018.08.23,Kochi,0,0,0
