date,raw_daily,raw_weekly
2018-02-23,31.0,48.0
2018-02-24,25.0,48.0
2018-02-25,32.0,39.0
2018-02-26,32.0,39.0
2018-02-27,31.0,39.0
2018-02-28,27.0,39.0
2018-03-01,26.0,39.0
2018-03-02,26.0,39.0
2018-03-03,26.0,39.0
2018-03-04,30.0,59.0
2018-03-05,25.0,59.0
2018-03-06,23.0,59.0
2018-03-07,30.0,59.0
2018-03-08,25.0,59.0
2018-03-09,100.0,59.0
2018-03-10,61.0,59.0
2018-03-11,55.0,69.0
2018-03-12,66.0,69.0
2018-03-13,52.0,69.0
2018-03-14,41.0,69.0
2018-03-15,52.0,69.0
2018-03-16,51.0,69.0
2018-03-17,31.0,69.0
2018-03-18,30.0,47.0
2018-03-19,29.0,47.0
2018-03-20,32.0,47.0
2018-03-21,43.0,47.0
2018-03-22,35.0,47.0
2018-03-23,32.0,47.0
2018-03-24,35.0,47.0
2018-03-25,32.0,55.0
2018-03-26,30.0,55.0
2018-03-27,39.0,55.0
2018-03-28,32.0,55.0
2018-03-29,31.0,55.0
2018-03-30,71.0,55.0
2018-03-31,39.0,55.0
2018-04-01,32.0,48.0
2018-04-02,35.0,48.0
2018-04-03,33.0,48.0
2018-04-04,32.0,48.0
2018-04-05,41.0,48.0
2018-04-06,38.0,48.0
2018-04-07,34.0,48.0
2018-04-08,32.0,40.0
2018-04-09,29.0,40.0
2018-04-10,26.0,40.0
2018-04-11,28.0,40.0
2018-04-12,28.0,40.0
2018-04-13,30.0,40.0
2018-04-14,30.0,40.0
2018-04-15,32.0,40.0
2018-04-16,29.0,40.0
2018-04-17,28.0,40.0
2018-04-18,30.0,40.0
2018-04-19,26.0,40.0
2018-04-20,29.0,40.0
2018-04-21,28.0,40.0
2018-04-22,29.0,40.0
2018-04-23,29.0,40.0
2018-04-24,28.0,40.0
2018-04-25,27.0,40.0
2018-04-26,29.0,40.0
2018-04-27,32.0,40.0
2018-04-28,27.0,40.0
2018-04-29,32.0,37.0
2018-04-30,29.0,37.0
2018-05-01,25.0,37.0
2018-05-02,30.0,37.0
2018-05-03,24.0,37.0
2018-05-04,25.0,37.0
2018-05-05,27.0,37.0
2018-05-06,33.0,45.0
2018-05-07,32.0,45.0
2018-05-08,32.0,45.0
2018-05-09,28.0,45.0
2018-05-10,31.0,45.0
2018-05-11,27.0,45.0
2018-05-12,44.0,45.0
2018-05-13,37.0,45.0
2018-05-14,31.0,45.0
2018-05-15,29.0,45.0
2018-05-16,30.0,45.0
2018-05-17,32.0,45.0
2018-05-18,33.0,45.0
2018-05-19,36.0,45.0
2018-05-20,31.0,46.0
2018-05-21,31.0,46.0
2018-05-22,36.0,46.0
2018-05-23,32.0,46.0
2018-05-24,37.0,46.0
2018-05-25,33.0,46.0
2018-05-26,34.0,46.0
2018-05-27,38.0,55.0
2018-05-28,55.0,55.0
2018-05-29,54.0,55.0
2018-05-30,39.0,55.0
2018-05-31,36.0,55.0
2018-06-01,27.0,55.0
2018-06-02,28.0,55.0
2018-06-03,32.0,51.0
2018-06-04,36.0,51.0
2018-06-05,37.0,51.0
2018-06-06,45.0,51.0
2018-06-07,37.0,51.0
2018-06-08,34.0,51.0
2018-06-09,39.0,51.0
2018-06-10,38.0,48.0
2018-06-11,32.0,48.0
2018-06-12,36.0,48.0
2018-06-13,33.0,48.0
2018-06-14,34.0,48.0
2018-06-15,39.0,48.0
2018-06-16,32.0,48.0
2018-06-17,29.0,43.0
2018-06-18,27.0,43.0
2018-06-19,38.0,43.0
2018-06-20,34.0,43.0
2018-06-21,33.0,43.0
2018-06-22,31.0,43.0
2018-06-23,28.0,43.0
2018-06-24,34.0,46.0
2018-06-25,30.0,46.0
2018-06-26,34.0,46.0
2018-06-27,34.0,46.0
2018-06-28,32.0,46.0
2018-06-29,34.0,46.0
2018-06-30,30.0,46.0
2018-07-01,30.0,85.0
2018-07-02,64.0,85.0
2018-07-03,79.0,85.0
2018-07-04,64.0,85.0
2018-07-05,55.0,85.0
2018-07-06,36.0,85.0
2018-07-07,31.0,85.0
2018-07-08,30.0,51.0
2018-07-09,29.0,51.0
